
--- NEW BENCHMARK RUN ---

CPU | Memory (MB) | Timestamp
---
40.6 | 14.500640869140625 | 257250.67964354172
40.6 | 14.500640869140625 | 257250.69631154172
40.6 | 14.500640869140625 | 257250.7129795417
25.6 | 14.500640869140625 | 257250.7296475417
25.6 | 14.500640869140625 | 257250.74631554174
25.6 | 14.500640869140625 | 257250.76298354173
25.6 | 14.500640869140625 | 257250.77965154173
25.6 | 14.500640869140625 | 257250.79631954173
25.6 | 14.500640869140625 | 257250.81298754172
25.6 | 14.500640869140625 | 257250.82965554172
16.099999999999998 | 14.500640869140625 | 257250.84632354171
16.099999999999998 | 14.500640869140625 | 257250.8629915417
16.099999999999998 | 14.500640869140625 | 257250.87965954174
16.099999999999998 | 14.500640869140625 | 257250.89632754173
16.099999999999998 | 14.500640869140625 | 257250.91299554173
16.099999999999998 | 14.500640869140625 | 257250.92966354173
16.099999999999998 | 14.500640869140625 | 257250.94633154172
16.099999999999998 | 14.500640869140625 | 257250.96299954172
10.399999999999999 | 14.500640869140625 | 257250.97966754172
10.399999999999999 | 14.500640869140625 | 257250.9963355417
10.399999999999999 | 14.500640869140625 | 257251.0130035417
10.399999999999999 | 14.500640869140625 | 257251.02967154174
10.399999999999999 | 14.500640869140625 | 257251.04633954173
10.399999999999999 | 14.641265869140625 | 257251.06300754173
10.399999999999999 | 14.844390869140625 | 257251.07967554173
22.1 | 15.078765869140625 | 257251.09634354172
22.1 | 15.360015869140625 | 257251.11301154172
22.1 | 15.719390869140625 | 257251.12967954171
22.1 | 16.156890869140625 | 257251.1463475417
22.1 | 18.610015869140625 | 257251.16301554174
22.1 | 19.516265869140625 | 257251.17968354173
22.1 | 17.110015869140625 | 257251.19635154173
22.1 | 17.110015869140625 | 257251.21301954173
40.699999999999996 | 17.110015869140625 | 257251.22968754172
40.699999999999996 | 17.110015869140625 | 257251.24635554172
40.699999999999996 | 17.110015869140625 | 257251.26302354172
40.699999999999996 | 14.500640869140625 | 257251.2796915417
40.699999999999996 | 14.500640869140625 | 257251.2963595417
40.699999999999996 | 14.500640869140625 | 257251.31302754174
