
--- NEW BENCHMARK RUN ---

CPU | FPS | Dropped |Memory (MB) | Timestamp
---
52.50000000000001 | 1 | 0 | 846.9700317382812 | 258580.5509432084
52.50000000000001 | 2 | 8 | 846.9856567382812 | 258580.70430854172
52.50000000000001 | 3 | 0 | 799.4387817382812 | 258580.71931487505
52.50000000000001 | 4 | 0 | 868.1731567382812 | 258580.73599958338
66.70000000000002 | 5 | 0 | 869.7669067382812 | 258580.75239825004
66.70000000000002 | 6 | 0 | 869.7825317382812 | 258580.7690544584
66.70000000000002 | 7 | 0 | 869.7825317382812 | 258580.78571066674
66.70000000000002 | 8 | 0 | 869.7825317382812 | 258580.80236687505
66.70000000000002 | 9 | 0 | 869.7825317382812 | 258580.8190230834
66.70000000000002 | 10 | 0 | 869.7825317382812 | 258580.83567929172
66.70000000000002 | 11 | 0 | 869.7825317382812 | 258580.85233550007
66.70000000000002 | 12 | 0 | 869.7825317382812 | 258580.86899170838
44.800000000000004 | 13 | 0 | 869.7825317382812 | 258580.88564791673
44.800000000000004 | 14 | 0 | 869.7825317382812 | 258580.90230412505
44.800000000000004 | 15 | 0 | 869.7825317382812 | 258580.9189603334
44.800000000000004 | 16 | 0 | 869.7825317382812 | 258580.9356165417
44.800000000000004 | 17 | 0 | 869.7825317382812 | 258580.95227275006
44.800000000000004 | 18 | 0 | 869.7825317382812 | 258580.96892895838
44.800000000000004 | 19 | 0 | 869.7825317382812 | 258580.98558516672
38.8 | 20 | 0 | 869.7825317382812 | 258581.00224137507
38.8 | 21 | 0 | 869.7825317382812 | 258581.0188975834
38.8 | 22 | 0 | 869.7825317382812 | 258581.03555379173
38.8 | 23 | 0 | 869.7825317382812 | 258581.05221000005
38.8 | 24 | 0 | 869.7825317382812 | 258581.0688662084
38.8 | 25 | 0 | 869.7825317382812 | 258581.08552241672
38.8 | 26 | 0 | 869.7825317382812 | 258581.10217862506
38.8 | 27 | 0 | 869.7825317382812 | 258581.11883483338
41.6 | 28 | 0 | 869.7825317382812 | 258581.13549104173
41.6 | 29 | 0 | 869.7825317382812 | 258581.15214725005
41.6 | 30 | 0 | 869.7825317382812 | 258581.1688034584
41.6 | 31 | 0 | 869.7825317382812 | 258581.1854596667
41.6 | 32 | 0 | 869.7825317382812 | 258581.20211587506
41.6 | 33 | 0 | 869.7981567382812 | 258581.2187720834
41.6 | 34 | 0 | 869.7981567382812 | 258581.23542829172
41.00000000000001 | 35 | 0 | 869.7981567382812 | 258581.25208450007
41.00000000000001 | 36 | 0 | 869.7981567382812 | 258581.2687407084
41.00000000000001 | 37 | 0 | 869.7981567382812 | 258581.28539691673
41.00000000000001 | 38 | 0 | 869.7981567382812 | 258581.30205312505
