
--- NEW BENCHMARK RUN ---

CPU | FPS | Dropped |Memory (MB) | Timestamp
---
123.00000000000001 | 1 | 0 | 301.40711975097656 | 258511.04490975005
123.00000000000001 | 2 | 8 | 304.70399475097656 | 258511.19642479173
123.00000000000001 | 3 | 0 | 402.39149475097656 | 258511.21181891672
139.79999999999998 | 4 | 0 | 402.45399475097656 | 258511.2285098334
139.79999999999998 | 5 | 0 | 402.46961975097656 | 258511.2449765834
139.79999999999998 | 6 | 0 | 452.15718841552734 | 258511.2616546667
139.79999999999998 | 7 | 2 | 452.17281341552734 | 258511.31648400007
139.79999999999998 | 8 | 0 | 499.95406341552734 | 258511.34504508338
135.79999999999998 | 9 | 0 | 499.95406341552734 | 258511.36172316672
135.79999999999998 | 10 | 0 | 499.98531341552734 | 258511.37840125005
135.79999999999998 | 11 | 0 | 500.00093841552734 | 258511.39492187506
135.79999999999998 | 12 | 0 | 500.00093841552734 | 258511.4115867084
135.79999999999998 | 13 | 0 | 500.01656341552734 | 258511.4282515417
135.79999999999998 | 14 | 0 | 500.03218841552734 | 258511.44491637507
135.79999999999998 | 15 | 0 | 500.04781341552734 | 258511.4615812084
135.79999999999998 | 16 | 0 | 500.06343841552734 | 258511.47824604172
119.3 | 17 | 0 | 500.07906341552734 | 258511.49491087504
119.3 | 18 | 0 | 500.07906341552734 | 258511.5115757084
119.3 | 19 | 0 | 500.07906341552734 | 258511.52824054172
119.3 | 20 | 0 | 500.11031341552734 | 258511.54490537505
119.3 | 21 | 0 | 500.12593841552734 | 258511.5615702084
119.3 | 22 | 0 | 500.12593841552734 | 258511.57823504173
119.3 | 23 | 0 | 500.12593841552734 | 258511.59489987505
118.49999999999999 | 24 | 0 | 500.14156341552734 | 258511.61156470838
118.49999999999999 | 25 | 0 | 500.17283630371094 | 258511.62822954173
118.49999999999999 | 26 | 0 | 500.23533630371094 | 258511.64489437506
132.8 | 27 | 0 | 550.2978820800781 | 258511.66155920838
132.8 | 28 | 5 | 550.3135070800781 | 258511.7632371667
132.8 | 29 | 0 | 550.2040634155273 | 258511.77803379172
132.8 | 30 | 0 | 550.2196884155273 | 258511.79469300006
132.8 | 31 | 0 | 550.2196884155273 | 258511.8113522084
132.8 | 32 | 0 | 550.2353134155273 | 258511.8280114167
127.9 | 33 | 0 | 550.2665634155273 | 258511.84467062505
127.9 | 34 | 0 | 550.2665634155273 | 258511.8613298334
127.9 | 35 | 0 | 550.2821884155273 | 258511.87798904174
127.9 | 36 | 0 | 550.2978134155273 | 258511.89464825005
127.9 | 37 | 0 | 550.3290634155273 | 258511.9113074584
127.9 | 38 | 0 | 550.3290634155273 | 258511.92796666673
127.9 | 39 | 0 | 550.3759384155273 | 258511.94462587507
127.9 | 40 | 0 | 550.3603134155273 | 258511.96128508338
120.6 | 41 | 0 | 550.3603134155273 | 258511.97794429172
120.6 | 42 | 0 | 550.3603134155273 | 258511.99460350006
120.6 | 43 | 0 | 550.3759384155273 | 258512.0112627084
120.6 | 44 | 0 | 550.3759384155273 | 258512.0279219167
120.6 | 45 | 0 | 550.4071884155273 | 258512.04458112505
120.6 | 45 | 0 | 550.5790634155273 | 258512.0612403334
120.6 | 46 | 0 | 550.5946884155273 | 258512.07789954173
127.30000000000001 | 47 | 0 | 550.5946884155273 | 258512.09455875005
127.30000000000001 | 48 | 0 | 550.6572113037109 | 258512.1112179584
127.30000000000001 | 49 | 0 | 550.6728363037109 | 258512.12787716673
127.30000000000001 | 50 | 0 | 550.7040863037109 | 258512.14453637507
127.30000000000001 | 51 | 0 | 550.7040863037109 | 258512.16119558338
127.30000000000001 | 52 | 0 | 550.7197113037109 | 258512.17785479172
127.30000000000001 | 53 | 0 | 550.7353363037109 | 258512.19451400006
127.30000000000001 | 53 | 0 | 550.7509613037109 | 258512.2111732084
130.5 | 53 | 0 | 550.7509613037109 | 258512.2278324167
130.5 | 53 | 0 | 550.7665863037109 | 258512.24449162505
130.5 | 53 | 0 | 550.7665863037109 | 258512.2611508334
130.5 | 53 | 0 | 550.7978363037109 | 258512.27781004173
130.5 | 54 | 0 | 550.8290863037109 | 258512.29446925005
130.5 | 55 | 0 | 550.8603363037109 | 258512.3111284584
130.5 | 55 | 0 | 550.8759613037109 | 258512.32778766673
126.7 | 56 | 0 | 550.8759613037109 | 258512.34444687507
126.7 | 56 | 0 | 550.8759613037109 | 258512.36124354173
126.7 | 56 | 0 | 550.8915863037109 | 258512.37790712505
126.7 | 56 | 0 | 550.9072113037109 | 258512.3945707084
126.7 | 56 | 0 | 550.9228363037109 | 258512.41123429174
126.7 | 56 | 0 | 550.9384613037109 | 258512.42789787505
126.7 | 56 | 0 | 550.9853363037109 | 258512.4445614584
126.9 | 56 | 0 | 552.9073028564453 | 258512.4612250417
126.9 | 50 | 5 | 552.9229278564453 | 258512.56770516673
126.9 | 50 | 0 | 600.6885528564453 | 258512.59453370838
126.9 | 50 | 0 | 600.7198028564453 | 258512.61119729173
138.6 | 50 | 0 | 600.7354278564453 | 258512.62786087504
138.6 | 50 | 0 | 600.7354278564453 | 258512.6445244584
138.6 | 50 | 0 | 600.7823028564453 | 258512.66118804173
138.6 | 50 | 0 | 600.7823028564453 | 258512.67785162505
138.6 | 51 | 0 | 600.7823028564453 | 258512.6945152084
138.6 | 52 | 0 | 600.7823028564453 | 258512.7111787917
138.6 | 53 | 0 | 600.7823028564453 | 258512.72784237505
125.89999999999999 | 54 | 0 | 600.7979278564453 | 258512.7445059584
125.89999999999999 | 55 | 0 | 600.7979278564453 | 258512.7611695417
125.89999999999999 | 55 | 0 | 600.8448028564453 | 258512.77783312506
125.89999999999999 | 55 | 0 | 600.8448028564453 | 258512.7944967084
125.89999999999999 | 55 | 0 | 600.8760528564453 | 258512.81116029172
125.89999999999999 | 55 | 0 | 600.9229278564453 | 258512.82782387506
125.89999999999999 | 55 | 0 | 600.9229278564453 | 258512.84448745838
128.20000000000002 | 55 | 0 | 600.9854278564453 | 258512.86115104172
128.20000000000002 | 55 | 0 | 600.9854278564453 | 258512.87781462507
128.20000000000002 | 55 | 0 | 601.0010528564453 | 258512.89447820839
128.20000000000002 | 55 | 0 | 601.0166778564453 | 258512.91114179173
128.20000000000002 | 55 | 0 | 601.0166778564453 | 258512.92780537505
128.20000000000002 | 55 | 0 | 601.0479278564453 | 258512.9444689584
128.20000000000002 | 55 | 0 | 601.0791778564453 | 258512.96113254174
128.20000000000002 | 55 | 0 | 601.0791778564453 | 258512.97779612505
130.29999999999998 | 55 | 0 | 601.0791778564453 | 258512.9944597084
130.29999999999998 | 55 | 0 | 601.1104278564453 | 258513.0111232917
130.29999999999998 | 55 | 0 | 601.1260528564453 | 258513.02778687506
130.29999999999998 | 55 | 0 | 601.1416778564453 | 258513.0444504584
130.29999999999998 | 55 | 0 | 601.2979278564453 | 258513.06111404172
130.29999999999998 | 55 | 0 | 601.3135528564453 | 258513.07777762506
130.29999999999998 | 55 | 0 | 601.3448028564453 | 258513.09444120838
130.29999999999998 | 55 | 0 | 601.3448028564453 | 258513.11110479172
112.0 | 55 | 0 | 601.3448028564453 | 258513.12776837507
112.0 | 55 | 0 | 601.3604278564453 | 258513.14443195838
112.0 | 55 | 0 | 601.3604278564453 | 258513.16109554173
112.0 | 55 | 0 | 601.3760528564453 | 258513.17775912504
112.0 | 55 | 0 | 601.3916778564453 | 258513.1944227084
112.0 | 55 | 0 | 601.4385528564453 | 258513.21108629173
112.0 | 55 | 0 | 601.4541778564453 | 258513.22774987505
80.80000000000001 | 55 | 0 | 601.4698028564453 | 258513.2444134584
80.80000000000001 | 55 | 0 | 553.8135528564453 | 258513.26107704174
80.80000000000001 | 55 | 0 | 553.8135528564453 | 258513.27774062505
80.80000000000001 | 55 | 0 | 601.5791778564453 | 258513.2944042084
80.80000000000001 | 55 | 0 | 601.6104278564453 | 258513.3110677917
80.80000000000001 | 55 | 0 | 601.6260528564453 | 258513.32773137506
80.80000000000001 | 55 | 0 | 601.6260528564453 | 258513.3443949584
67.3 | 55 | 0 | 601.6416778564453 | 258513.36105854172
67.3 | 55 | 0 | 601.6416778564453 | 258513.37772212506
67.3 | 55 | 0 | 601.6573028564453 | 258513.39438570838
67.3 | 55 | 0 | 601.7354278564453 | 258513.41104929172
67.3 | 55 | 0 | 601.7354278564453 | 258513.42771287507
67.3 | 55 | 0 | 601.7510528564453 | 258513.44437645838
67.3 | 55 | 0 | 601.7510528564453 | 258513.46104004173
52.8 | 55 | 0 | 601.7510528564453 | 258513.47770362505
52.8 | 56 | 0 | 601.7510528564453 | 258513.4943672084
52.8 | 57 | 0 | 601.7666778564453 | 258513.51103079173
52.8 | 58 | 0 | 601.7979278564453 | 258513.52769437505
52.8 | 59 | 0 | 601.7979278564453 | 258513.5443579584
52.8 | 60 | 0 | 601.8135528564453 | 258513.5610215417
52.8 | 60 | 0 | 601.8135528564453 | 258513.57768512506
52.8 | 61 | 0 | 601.8135528564453 | 258513.5943487084
45.10000000000001 | 61 | 0 | 601.9073028564453 | 258513.61101229172
45.10000000000001 | 61 | 0 | 601.9229278564453 | 258513.62767587506
45.10000000000001 | 61 | 0 | 601.9385528564453 | 258513.64433945838
82.0 | 61 | 0 | 593.5322799682617 | 258513.66100304172
82.0 | 55 | 5 | 635.8760299682617 | 258513.7709964584
82.0 | 55 | 0 | 635.8760299682617 | 258513.7943117084
82.0 | 55 | 0 | 635.8760299682617 | 258513.81097529174
82.0 | 55 | 0 | 635.8760299682617 | 258513.82763887505
82.0 | 55 | 0 | 635.8760299682617 | 258513.8443024584
82.0 | 55 | 0 | 635.8760299682617 | 258513.8609660417
85.7 | 55 | 0 | 635.8760299682617 | 258513.87762962506
85.7 | 55 | 0 | 635.8760299682617 | 258513.8942932084
85.7 | 55 | 0 | 635.8760299682617 | 258513.91095679172
85.7 | 55 | 0 | 635.8760299682617 | 258513.92762037506
83.9 | 55 | 0 | 635.8135299682617 | 258513.94428395838
83.9 | 55 | 0 | 635.8135299682617 | 258513.96094754172
83.9 | 55 | 0 | 635.8135299682617 | 258513.97761112507
83.9 | 55 | 0 | 635.8135299682617 | 258513.99427470838
58.3 | 55 | 0 | 635.8135299682617 | 258514.01093829173
58.3 | 55 | 0 | 635.8135299682617 | 258514.02760187504
57.3 | 55 | 0 | 635.7354049682617 | 258514.0442654584
57.3 | 55 | 0 | 635.7354049682617 | 258514.06092904173
57.3 | 55 | 0 | 635.7354049682617 | 258514.07759262505
57.3 | 55 | 0 | 635.7354049682617 | 258514.0942562084
57.3 | 55 | 0 | 635.7354049682617 | 258514.1109197917
49.30000000000001 | 55 | 0 | 635.7354049682617 | 258514.12758337506
49.30000000000001 | 55 | 0 | 635.7354049682617 | 258514.1442469584
49.30000000000001 | 55 | 0 | 635.7354049682617 | 258514.16091054172
49.30000000000001 | 55 | 0 | 635.7354049682617 | 258514.17757412506
48.80000000000001 | 55 | 0 | 635.6885299682617 | 258514.19423770838
48.80000000000001 | 55 | 0 | 635.7666549682617 | 258514.21090129172
48.80000000000001 | 55 | 0 | 635.7666549682617 | 258514.22756487507
48.80000000000001 | 55 | 0 | 635.7666549682617 | 258514.24422845838
43.300000000000004 | 55 | 0 | 635.7666549682617 | 258514.26089204173
43.300000000000004 | 55 | 0 | 635.7666549682617 | 258514.27755562507
43.300000000000004 | 55 | 0 | 635.7666549682617 | 258514.2942192084
43.300000000000004 | 55 | 0 | 635.7666549682617 | 258514.31088279173
43.300000000000004 | 55 | 0 | 635.7666549682617 | 258514.32754637505
43.300000000000004 | 55 | 0 | 635.7666549682617 | 258514.3442099584
43.300000000000004 | 55 | 0 | 635.7666549682617 | 258514.36087354174
43.300000000000004 | 55 | 0 | 635.7666549682617 | 258514.37753712505
37.1 | 55 | 0 | 635.7666549682617 | 258514.3942007084
37.1 | 55 | 0 | 635.7666549682617 | 258514.4108642917
37.1 | 55 | 0 | 635.7666549682617 | 258514.42752787506
37.1 | 55 | 0 | 635.7666549682617 | 258514.4441914584
46.9 | 55 | 0 | 684.2667236328125 | 258514.46085504172
46.9 | 50 | 4 | 684.2667236328125 | 258514.55926037507
46.9 | 50 | 0 | 732.0167236328125 | 258514.57750012504
46.9 | 50 | 0 | 732.0167236328125 | 258514.5941637084
46.9 | 50 | 0 | 732.0167236328125 | 258514.61082729173
80.1 | 50 | 0 | 732.0167236328125 | 258514.62749087505
80.1 | 50 | 0 | 732.0167236328125 | 258514.6441544584
80.1 | 50 | 0 | 732.0167236328125 | 258514.6608180417
80.1 | 50 | 0 | 732.0323486328125 | 258514.67748162505
80.1 | 51 | 0 | 732.0323486328125 | 258514.6941452084
80.1 | 52 | 0 | 732.0323486328125 | 258514.71080879171
80.1 | 53 | 0 | 732.0323486328125 | 258514.72747237506
57.300000000000004 | 54 | 0 | 732.0323486328125 | 258514.7441359584
57.300000000000004 | 55 | 0 | 732.0323486328125 | 258514.76079954172
57.300000000000004 | 55 | 0 | 732.0323486328125 | 258514.77746312506
