
--- NEW BENCHMARK RUN ---

CPU | FPS | Dropped |Memory (MB) | Timestamp
---
12.8 | 1 | 0 | 841.7669067382812 | 258620.23485650006
71.89999999999999 | 2 | 0 | 816.7356567382812 | 258620.2515382084
71.89999999999999 | 3 | 5 | 830.8138046264648 | 258620.3620943334
71.89999999999999 | 4 | 0 | 831.2669296264648 | 258620.38499187506
71.89999999999999 | 5 | 0 | 832.0794296264648 | 258620.4016735834
71.89999999999999 | 6 | 0 | 832.6419296264648 | 258620.4183552917
71.89999999999999 | 7 | 1 | 832.6263046264648 | 258620.45171870838
116.60000000000002 | 8 | 0 | 832.6419296264648 | 258620.46840041672
116.60000000000002 | 9 | 0 | 832.9856796264648 | 258620.48508212506
116.60000000000002 | 10 | 1 | 833.2669296264648 | 258620.52001475004
116.60000000000002 | 11 | 0 | 833.9544296264648 | 258620.53512725007
116.60000000000002 | 12 | 0 | 833.8763046264648 | 258620.55180895838
116.60000000000002 | 13 | 0 | 833.9075546264648 | 258620.56849066672
146.1 | 14 | 1 | 833.9231796264648 | 258620.6032412917
146.1 | 15 | 0 | 834.0013046264648 | 258620.61836629172
146.1 | 16 | 0 | 834.0013046264648 | 258620.63503258338
146.1 | 17 | 0 | 834.2044296264648 | 258620.65169887507
146.1 | 18 | 1 | 834.2044296264648 | 258620.68815666673
146.1 | 19 | 0 | 834.2044296264648 | 258620.70169775005
160.7 | 20 | 0 | 834.1888046264648 | 258620.71836404174
160.7 | 21 | 0 | 833.9700546264648 | 258620.7350303334
160.7 | 22 | 1 | 833.9700546264648 | 258620.77084041672
160.7 | 23 | 0 | 833.9544296264648 | 258620.78487450007
160.7 | 24 | 0 | 833.9544296264648 | 258620.80153462506
160.7 | 25 | 0 | 833.9700546264648 | 258620.81819475006
169.1 | 26 | 1 | 833.9700546264648 | 258620.85288883338
169.1 | 27 | 0 | 834.0481796264648 | 258620.86817512507
169.1 | 28 | 0 | 834.0481796264648 | 258620.88483525006
169.1 | 29 | 0 | 834.0481796264648 | 258620.90149537506
169.1 | 30 | 1 | 834.0481796264648 | 258620.9362137084
169.1 | 31 | 0 | 834.0481796264648 | 258620.95147575004
174.10000000000002 | 32 | 0 | 834.0481796264648 | 258620.96813587507
174.10000000000002 | 33 | 0 | 834.1106796264648 | 258620.98479600006
174.10000000000002 | 34 | 1 | 834.1106796264648 | 258621.02144362507
174.10000000000002 | 35 | 0 | 834.0950546264648 | 258621.03477637505
174.10000000000002 | 36 | 0 | 834.1731796264648 | 258621.05143650007
174.10000000000002 | 37 | 0 | 834.1106796264648 | 258621.06809662507
164.79999999999998 | 38 | 1 | 834.1106796264648 | 258621.10473741672
164.79999999999998 | 39 | 0 | 834.0950546264648 | 258621.11807700005
164.79999999999998 | 40 | 0 | 834.0950546264648 | 258621.13473712504
164.79999999999998 | 41 | 0 | 834.0950546264648 | 258621.15153304173
164.79999999999998 | 42 | 1 | 834.1106796264648 | 258621.18605904173
164.79999999999998 | 43 | 0 | 834.2356796264648 | 258621.20152229173
135.2 | 44 | 0 | 834.2356796264648 | 258621.21818537507
135.2 | 45 | 0 | 834.2356796264648 | 258621.23484845838
135.2 | 44 | 1 | 834.2356796264648 | 258621.2698013334
135.2 | 45 | 0 | 834.2200546264648 | 258621.2848377084
135.2 | 46 | 0 | 834.2200546264648 | 258621.3015007917
135.2 | 47 | 0 | 834.2044296264648 | 258621.31816387505
121.29999999999998 | 48 | 1 | 834.2044296264648 | 258621.35512654172
121.29999999999998 | 48 | 0 | 834.2044296264648 | 258621.36815312505
121.29999999999998 | 49 | 0 | 834.2044296264648 | 258621.3848162084
121.29999999999998 | 49 | 0 | 834.0169296264648 | 258621.40134325007
121.29999999999998 | 48 | 1 | 834.0950546264648 | 258621.43945320838
105.99999999999997 | 48 | 0 | 834.0950546264648 | 258621.46798591674
105.99999999999997 | 48 | 0 | 834.0950546264648 | 258621.48464658338
105.99999999999997 | 48 | 0 | 834.0950546264648 | 258621.50130725006
105.99999999999997 | 49 | 0 | 834.0950546264648 | 258621.51796791673
105.99999999999997 | 49 | 0 | 834.0950546264648 | 258621.53462858338
105.99999999999997 | 49 | 0 | 834.2044296264648 | 258621.55128925006
105.99999999999997 | 49 | 0 | 834.2044296264648 | 258621.56794991673
102.19999999999997 | 49 | 0 | 834.2044296264648 | 258621.58461058338
102.19999999999997 | 49 | 0 | 834.2044296264648 | 258621.61793191673
102.19999999999997 | 49 | 0 | 834.2044296264648 | 258621.6345925834
102.19999999999997 | 49 | 0 | 834.2669296264648 | 258621.65125325005
102.19999999999997 | 48 | 1 | 834.2669296264648 | 258621.68879583338
95.39999999999999 | 48 | 0 | 834.2669296264648 | 258621.71789591672
95.39999999999999 | 48 | 0 | 834.2669296264648 | 258621.7345565834
95.39999999999999 | 48 | 0 | 834.2825546264648 | 258621.75121725004
95.39999999999999 | 49 | 0 | 834.2825546264648 | 258621.76787791672
95.39999999999999 | 49 | 0 | 834.2825546264648 | 258621.7845385834
95.39999999999999 | 49 | 0 | 834.2981796264648 | 258621.80119925007
95.39999999999999 | 49 | 0 | 834.2825546264648 | 258621.81785991671
95.49999999999999 | 49 | 0 | 834.2825546264648 | 258621.8345205834
95.49999999999999 | 48 | 1 | 834.2825546264648 | 258621.86907900005
95.49999999999999 | 49 | 0 | 834.2825546264648 | 258621.8845025834
95.49999999999999 | 49 | 0 | 834.2825546264648 | 258621.90116325006
95.49999999999999 | 49 | 0 | 834.2825546264648 | 258621.91782391674
95.49999999999999 | 48 | 1 | 834.2825546264648 | 258621.95274912505
93.2 | 49 | 0 | 834.2825546264648 | 258621.96780591673
93.2 | 49 | 0 | 834.2825546264648 | 258621.98446658338
93.2 | 49 | 0 | 834.2825546264648 | 258622.00112725006
93.2 | 48 | 1 | 834.2825546264648 | 258622.03778825005
93.2 | 49 | 0 | 834.2825546264648 | 258622.05110925005
93.2 | 49 | 0 | 834.2825546264648 | 258622.06776991673
93.69999999999999 | 49 | 0 | 834.2825546264648 | 258622.08462887505
93.69999999999999 | 48 | 1 | 834.2825546264648 | 258622.11939162505
93.69999999999999 | 49 | 0 | 834.2825546264648 | 258622.13461675006
93.69999999999999 | 49 | 0 | 834.2825546264648 | 258622.15127937504
93.69999999999999 | 49 | 0 | 834.2825546264648 | 258622.16794200006
93.69999999999999 | 48 | 1 | 834.2825546264648 | 258622.20280345838
92.39999999999999 | 49 | 0 | 834.2825546264648 | 258622.21792987507
92.39999999999999 | 49 | 0 | 834.2825546264648 | 258622.23459250006
92.39999999999999 | 49 | 0 | 834.2513046264648 | 258622.25125512507
92.39999999999999 | 48 | 1 | 834.2513046264648 | 258622.2861629584
92.39999999999999 | 49 | 0 | 834.2513046264648 | 258622.30141837505
