
--- NEW BENCHMARK RUN ---

CPU | FPS | Dropped | Memory (MB) | Timestamp
---
5.0 | 1 | 0 | 54.344322204589844 | 26164.464544500006
5.0 | 2 | 0 | 54.344322204589844 | 26164.485881041674
5.0 | 3 | 0 | 54.359947204589844 | 26164.502563291673
5.0 | 4 | 0 | 54.359947204589844 | 26164.519245541673
5.1 | 5 | 0 | 54.359947204589844 | 26164.535927791672
5.1 | 6 | 0 | 54.375572204589844 | 26164.552610041672
5.1 | 7 | 0 | 54.375572204589844 | 26164.56929229167
5.1 | 8 | 0 | 54.391197204589844 | 26164.58597454167
5.1 | 9 | 0 | 54.391197204589844 | 26164.60265679167
5.1 | 10 | 0 | 54.391197204589844 | 26164.619339041674
5.1 | 11 | 0 | 54.391197204589844 | 26164.636021291673
5.699999999999999 | 12 | 0 | 54.422447204589844 | 26164.652703541673
5.699999999999999 | 13 | 0 | 54.438072204589844 | 26164.669385791673
5.699999999999999 | 14 | 0 | 54.438072204589844 | 26164.686068041672
5.699999999999999 | 15 | 0 | 54.438072204589844 | 26164.70275029167
5.699999999999999 | 16 | 0 | 54.438072204589844 | 26164.71943254167
5.699999999999999 | 17 | 0 | 54.438072204589844 | 26164.73611479167
5.699999999999999 | 18 | 0 | 54.359947204589844 | 26164.752797041674
5.699999999999999 | 19 | 0 | 54.359947204589844 | 26164.769633041673
7.600000000000001 | 20 | 0 | 54.359947204589844 | 26164.78632545834
7.600000000000001 | 21 | 0 | 54.359947204589844 | 26164.803017875005
7.600000000000001 | 22 | 0 | 54.359947204589844 | 26164.81971029167
7.600000000000001 | 23 | 0 | 54.359947204589844 | 26164.83640270834
7.600000000000001 | 24 | 0 | 54.359947204589844 | 26164.853095125007
7.600000000000001 | 25 | 0 | 54.359947204589844 | 26164.869787541673
7.600000000000001 | 26 | 0 | 54.359947204589844 | 26164.88647995834
7.600000000000001 | 27 | 0 | 54.359947204589844 | 26164.903172375005
5.2 | 28 | 0 | 54.359947204589844 | 26164.91986479167
5.2 | 29 | 0 | 54.359947204589844 | 26164.93655720834
5.2 | 30 | 0 | 54.359947204589844 | 26164.953249625007
5.2 | 31 | 0 | 54.359947204589844 | 26164.969942041673
5.2 | 32 | 0 | 54.359947204589844 | 26164.98663445834
5.2 | 33 | 0 | 54.359947204589844 | 26165.003326875005
5.2 | 34 | 0 | 54.359947204589844 | 26165.02001929167
3.7 | 35 | 0 | 54.359947204589844 | 26165.03671170834
3.7 | 36 | 0 | 54.359947204589844 | 26165.053404125007
3.7 | 37 | 0 | 54.359947204589844 | 26165.070096541673
3.7 | 38 | 0 | 54.359947204589844 | 26165.08678895834
3.7 | 39 | 0 | 54.359947204589844 | 26165.103481375005
3.7 | 40 | 0 | 54.359947204589844 | 26165.12017379167
3.7 | 41 | 0 | 54.359947204589844 | 26165.13686620834
3.7 | 42 | 0 | 54.359947204589844 | 26165.153558625007
2.8 | 43 | 0 | 54.359947204589844 | 26165.170251041673
2.8 | 44 | 0 | 54.359947204589844 | 26165.18694345834
2.8 | 45 | 0 | 54.359947204589844 | 26165.203635875005
2.8 | 46 | 0 | 54.359947204589844 | 26165.22032829167
2.8 | 47 | 0 | 54.359947204589844 | 26165.23702070834
