Native Visibility Benchmark
CPU | FPS | Frame Overrun (ms)| Memory (MB) | Timestamp
---
1.3 | 1 | 0.0 | 41.360015869140625 | 107986.53120962503
1.3 | 2 | -0.002500008364828693 | 41.375640869140625 | 107986.54787379169
1.3 | 3 | -0.0024999938129134647 | 41.391265869140625 | 107986.56453795836
1.3 | 4 | -0.002500008364828693 | 41.391265869140625 | 107986.58120212502
9.100000000000001 | 5 | -0.0024999938129134647 | 41.391265869140625 | 107986.59786629169
9.100000000000001 | 6 | -0.0024999938129134647 | 41.391265869140625 | 107986.61453045836
9.100000000000001 | 7 | -0.002500008364828693 | 41.391265869140625 | 107986.63119462502
9.100000000000001 | 8 | -0.0024999938129134647 | 41.391265869140625 | 107986.6478587917
9.100000000000001 | 9 | -0.002500008364828693 | 41.391265869140625 | 107986.66452295835
9.100000000000001 | 10 | -0.0024999938129134647 | 41.391265869140625 | 107986.68118712502
9.100000000000001 | 11 | -0.0024999938129134647 | 41.391265869140625 | 107986.6978512917
9.100000000000001 | 12 | -0.002500008364828693 | 41.391265869140625 | 107986.71451545836
7.0 | 13 | -0.0024999938129134647 | 41.391265869140625 | 107986.73117962503
7.0 | 14 | -0.002500008364828693 | 41.391265869140625 | 107986.74784379169
7.0 | 15 | -0.0024999938129134647 | 41.125640869140625 | 107986.76450795836
7.0 | 16 | -0.002500008364828693 | 41.078765869140625 | 107986.78117212502
7.0 | 17 | -0.0024999938129134647 | 41.078765869140625 | 107986.79783629169
7.0 | 18 | -0.0024999938129134647 | 41.078765869140625 | 107986.81450045836
7.0 | 19 | -0.002500008364828693 | 41.078765869140625 | 107986.83116462502
5.6 | 20 | -0.0024999938129134647 | 41.078765869140625 | 107986.8478287917
5.6 | 21 | -0.002500008364828693 | 41.078765869140625 | 107986.86449295835
5.6 | 22 | -0.0024999938129134647 | 41.078765869140625 | 107986.88115712503
5.6 | 23 | -0.002500008364828693 | 41.078765869140625 | 107986.89782129168
