
--- NEW BENCHMARK RUN ---

CPU | FPS | Delayed frames | Memory (MB) | Timestamp
23.600000000000005 | 58 | 0 | 717.3603134155273 | 233323.6218237917
23.600000000000005 | 58 | 0 | 717.3603134155273 | 233323.63850266673
23.600000000000005 | 58 | 0 | 765.1103134155273 | 233323.65518154172
23.600000000000005 | 58 | 0 | 717.3603134155273 | 233323.6718604167
27.200000000000003 | 57 | 1 | 717.3603134155273 | 233323.7075751667
27.200000000000003 | 57 | 0 | 717.3603134155273 | 233323.72189704172
27.200000000000003 | 57 | 0 | 717.3603134155273 | 233323.7385759167
27.200000000000003 | 57 | 0 | 717.3603134155273 | 233323.75525479173
27.200000000000003 | 57 | 0 | 717.3603134155273 | 233323.77193366672
27.200000000000003 | 57 | 0 | 717.3759384155273 | 233323.7886125417
27.200000000000003 | 57 | 0 | 717.3759384155273 | 233323.8052914167
27.200000000000003 | 57 | 0 | 717.3759384155273 | 233323.82197029173
24.1 | 57 | 0 | 717.3759384155273 | 233323.83864916672
24.1 | 58 | 0 | 717.3759384155273 | 233323.8553280417
24.1 | 59 | 0 | 717.3759384155273 | 233323.87200691673
24.1 | 59 | 0 | 717.3759384155273 | 233323.88868579172
24.1 | 59 | 0 | 717.3759384155273 | 233323.90536466672
24.1 | 59 | 0 | 717.3759384155273 | 233323.9220435417
24.1 | 59 | 0 | 717.3759384155273 | 233323.93872241673
20.9 | 59 | 0 | 717.3759384155273 | 233323.95540129172
20.9 | 59 | 0 | 717.3759384155273 | 233323.9720801667
20.9 | 59 | 0 | 717.3759384155273 | 233323.9887590417
20.9 | 59 | 0 | 717.3759384155273 | 233324.00543791673
20.9 | 59 | 0 | 717.4071884155273 | 233324.02211679172
20.9 | 59 | 0 | 717.4071884155273 | 233324.0387956667
20.9 | 59 | 0 | 717.4071884155273 | 233324.05547454173
20.9 | 59 | 0 | 717.4071884155273 | 233324.07215341672
21.5 | 59 | 0 | 717.4071884155273 | 233324.08883229172
21.5 | 59 | 0 | 717.4071884155273 | 233324.1055111667
21.5 | 59 | 0 | 717.4071884155273 | 233324.12219004173
21.5 | 59 | 0 | 717.4071884155273 | 233324.13886891672
21.5 | 59 | 0 | 717.4071884155273 | 233324.1555477917
21.5 | 59 | 0 | 717.4071884155273 | 233324.1722266667
21.5 | 59 | 0 | 717.4228134155273 | 233324.18890554173
21.5 | 59 | 0 | 717.4228134155273 | 233324.20558441672
20.599999999999998 | 59 | 0 | 717.4228134155273 | 233324.2222632917
20.599999999999998 | 59 | 0 | 717.4228134155273 | 233324.23894216673
20.599999999999998 | 59 | 0 | 717.4228134155273 | 233324.25562104172
20.599999999999998 | 59 | 0 | 717.4228134155273 | 233324.27229991672
20.599999999999998 | 59 | 0 | 717.4228134155273 | 233324.2889787917
20.599999999999998 | 59 | 0 | 717.4228134155273 | 233324.30565766673
20.599999999999998 | 59 | 0 | 717.4228134155273 | 233324.32233654172
18.6 | 59 | 0 | 717.4228134155273 | 233324.3390154167
18.6 | 59 | 0 | 717.4228134155273 | 233324.3556942917
18.6 | 59 | 0 | 717.4384384155273 | 233324.37237316673
18.6 | 59 | 0 | 717.4384384155273 | 233324.38891987505
18.6 | 59 | 0 | 717.4384384155273 | 233324.40559775004
18.6 | 59 | 0 | 717.4540634155273 | 233324.42227562505
18.6 | 59 | 0 | 717.4696884155273 | 233324.43895350004
18.6 | 59 | 0 | 717.4696884155273 | 233324.45563137505
22.2 | 59 | 0 | 717.4696884155273 | 233324.47230925006
22.2 | 59 | 0 | 717.4853134155273 | 233324.48898712505
22.2 | 59 | 0 | 717.4853134155273 | 233324.50566500006
22.2 | 59 | 0 | 717.5009384155273 | 233324.52234287505
22.2 | 59 | 0 | 717.5009384155273 | 233324.53902075006
22.2 | 59 | 0 | 717.5009384155273 | 233324.55569862504
22.2 | 59 | 0 | 717.5009384155273 | 233324.57237650006
20.1 | 59 | 0 | 717.5165634155273 | 233324.58905437504
20.1 | 59 | 0 | 717.5165634155273 | 233324.60573225006
20.1 | 59 | 0 | 717.5321884155273 | 233324.62241012504
20.1 | 59 | 0 | 717.5321884155273 | 233324.63908800005
20.1 | 59 | 0 | 717.5321884155273 | 233324.65576587504
20.1 | 59 | 0 | 717.5321884155273 | 233324.67244375005
20.1 | 60 | 0 | 717.5321884155273 | 233324.68912162504
20.1 | 60 | 0 | 717.5321884155273 | 233324.70579950005
19.099999999999998 | 60 | 0 | 717.5321884155273 | 233324.72247737506
19.099999999999998 | 60 | 0 | 717.5478134155273 | 233324.73915525005
19.099999999999998 | 60 | 0 | 717.5634384155273 | 233324.75583312506
19.099999999999998 | 60 | 0 | 717.5634384155273 | 233324.77251100005
19.099999999999998 | 60 | 0 | 717.5634384155273 | 233324.78918887506
19.099999999999998 | 60 | 0 | 717.5634384155273 | 233324.80586675004
29.299999999999997 | 60 | 0 | 762.3759613037109 | 233324.82254462506
29.299999999999997 | 56 | 4 | 762.8760070800781 | 233324.91886283338
29.299999999999997 | 55 | 0 | 812.1103820800781 | 233324.93928975007
29.299999999999997 | 55 | 0 | 812.1103820800781 | 233324.95596762505
39.50000000000001 | 55 | 0 | 812.1103820800781 | 233324.97264550006
39.50000000000001 | 55 | 0 | 812.1260070800781 | 233324.98932337505
39.50000000000001 | 55 | 0 | 812.1260070800781 | 233325.00600125006
39.50000000000001 | 55 | 0 | 812.1260070800781 | 233325.02267912505
39.50000000000001 | 55 | 0 | 812.1260070800781 | 233325.03935700006
39.50000000000001 | 55 | 0 | 812.1260070800781 | 233325.05603487504
39.50000000000001 | 55 | 0 | 812.1260070800781 | 233325.07271275006
39.50000000000001 | 55 | 0 | 812.1260070800781 | 233325.08939062504
26.6 | 55 | 0 | 812.1572570800781 | 233325.10606850006
26.6 | 55 | 0 | 812.1572570800781 | 233325.12274637504
26.6 | 55 | 0 | 812.1572570800781 | 233325.13942425005
26.6 | 55 | 0 | 812.1572570800781 | 233325.15610212504
26.6 | 55 | 0 | 812.1572570800781 | 233325.17278000005
26.6 | 55 | 0 | 812.1572570800781 | 233325.18945787507
26.6 | 55 | 0 | 812.1572570800781 | 233325.20613575005
23.200000000000003 | 55 | 0 | 812.1728820800781 | 233325.22281362506
23.200000000000003 | 54 | 1 | 810.6885070800781 | 233325.26629591672
23.200000000000003 | 53 | 0 | 812.1728820800781 | 233325.28952512506
23.200000000000003 | 53 | 0 | 812.1728820800781 | 233325.30620300004
23.200000000000003 | 53 | 0 | 812.1728820800781 | 233325.32288087506
23.200000000000003 | 53 | 0 | 812.1728820800781 | 233325.33955875004
32.900000000000006 | 53 | 0 | 812.1728820800781 | 233325.35623662506
32.900000000000006 | 53 | 0 | 812.1728820800781 | 233325.37291450004
32.900000000000006 | 53 | 0 | 812.1728820800781 | 233325.38959237505
32.900000000000006 | 53 | 0 | 812.1728820800781 | 233325.40627025004
32.900000000000006 | 53 | 0 | 812.1885070800781 | 233325.42294812505
32.900000000000006 | 53 | 0 | 812.1885070800781 | 233325.43962600006
32.900000000000006 | 53 | 0 | 812.1885070800781 | 233325.45630387505
26.9 | 53 | 0 | 812.1885070800781 | 233325.47298175006
26.9 | 53 | 0 | 812.1885070800781 | 233325.48965962505
26.9 | 53 | 0 | 812.1885070800781 | 233325.50633750006
26.9 | 53 | 0 | 812.1885070800781 | 233325.52301537505
26.9 | 53 | 0 | 812.1885070800781 | 233325.53969325006
26.9 | 53 | 0 | 812.1885070800781 | 233325.55637112504
26.9 | 53 | 0 | 812.2041320800781 | 233325.57304900006
26.9 | 53 | 0 | 812.2978820800781 | 233325.58972687504
23.799999999999997 | 53 | 0 | 812.2978820800781 | 233325.60640475005
23.799999999999997 | 53 | 0 | 860.9229278564453 | 233325.62308262504
23.799999999999997 | 49 | 4 | 862.9541778564453 | 233325.71450125004
43.6 | 48 | 0 | 862.9854278564453 | 233325.73982775005
43.6 | 48 | 0 | 863.0166778564453 | 233325.75650562506
43.6 | 48 | 0 | 863.0323028564453 | 233325.77318350004
43.6 | 48 | 0 | 863.0323028564453 | 233325.78986137506
43.6 | 48 | 0 | 863.0323028564453 | 233325.80653925004
43.6 | 48 | 0 | 863.0791778564453 | 233325.82321712506
43.6 | 49 | 0 | 863.0791778564453 | 233325.83989500004
29.099999999999998 | 50 | 0 | 863.0948028564453 | 233325.85657287505
29.099999999999998 | 51 | 0 | 863.1104278564453 | 233325.87325075004
29.099999999999998 | 52 | 0 | 863.1104278564453 | 233325.88992862505
29.099999999999998 | 53 | 0 | 863.1104278564453 | 233325.90660650004
29.099999999999998 | 53 | 0 | 863.1104278564453 | 233325.92328437505
29.099999999999998 | 53 | 0 | 863.1104278564453 | 233325.93996225006
29.099999999999998 | 53 | 0 | 863.1104278564453 | 233325.95664012505
24.1 | 53 | 0 | 863.1260528564453 | 233325.97331800006
24.1 | 53 | 0 | 863.1260528564453 | 233325.98999587505
24.1 | 53 | 0 | 863.1260528564453 | 233326.00667375006
24.1 | 53 | 0 | 863.2354278564453 | 233326.02335162504
24.1 | 53 | 0 | 815.5010528564453 | 233326.04002950006
24.1 | 53 | 0 | 815.2510299682617 | 233326.05670737504
24.1 | 53 | 0 | 815.2666549682617 | 233326.07338525006
28.300000000000004 | 52 | 1 | 815.2666549682617 | 233326.10917941673
28.300000000000004 | 52 | 0 | 815.2666549682617 | 233326.12341887504
28.300000000000004 | 52 | 0 | 815.2822799682617 | 233326.14009675005
28.300000000000004 | 52 | 0 | 815.3135299682617 | 233326.15677462507
28.300000000000004 | 52 | 0 | 815.3291549682617 | 233326.17345250005
28.300000000000004 | 52 | 0 | 815.3447799682617 | 233326.19013037506
28.300000000000004 | 52 | 0 | 815.3447799682617 | 233326.20680825005
25.1 | 52 | 0 | 815.3604049682617 | 233326.22348612506
25.1 | 53 | 0 | 815.3604049682617 | 233326.24016400005
25.1 | 54 | 0 | 815.3604049682617 | 233326.25684187506
25.1 | 54 | 0 | 815.3604049682617 | 233326.27351975004
25.1 | 54 | 0 | 815.3760299682617 | 233326.29019762506
25.1 | 54 | 0 | 815.3916549682617 | 233326.30687550004
25.1 | 54 | 0 | 815.3916549682617 | 233326.32355337506
25.1 | 54 | 0 | 815.3916549682617 | 233326.34023125004
22.400000000000002 | 54 | 0 | 815.3916549682617 | 233326.35690912505
22.400000000000002 | 54 | 0 | 815.4072799682617 | 233326.37358700004
22.400000000000002 | 54 | 0 | 815.4072799682617 | 233326.39026487505
22.400000000000002 | 54 | 0 | 815.4072799682617 | 233326.40694275007
22.400000000000002 | 54 | 0 | 815.5010299682617 | 233326.42362062505
22.400000000000002 | 54 | 0 | 815.5010299682617 | 233326.44029850006
22.400000000000002 | 54 | 0 | 815.5010299682617 | 233326.45697637505
22.400000000000002 | 54 | 0 | 815.5166549682617 | 233326.47365425006
23.2 | 54 | 0 | 815.5322799682617 | 233326.49033212505
23.2 | 54 | 0 | 815.5479049682617 | 233326.50701000006
23.2 | 54 | 0 | 815.5635299682617 | 233326.52368787504
23.2 | 54 | 0 | 815.5791549682617 | 233326.54036575006
23.2 | 54 | 0 | 815.5791549682617 | 233326.55704362504
23.2 | 54 | 0 | 815.6104049682617 | 233326.57372150006
23.2 | 54 | 0 | 815.6260299682617 | 233326.59039937504
21.8 | 54 | 0 | 815.6260299682617 | 233326.60707725005
21.8 | 54 | 0 | 815.6416549682617 | 233326.62375512504
21.8 | 55 | 0 | 815.6416549682617 | 233326.64043300005
21.8 | 56 | 0 | 815.6572799682617 | 233326.65711087506
21.8 | 57 | 0 | 815.6572799682617 | 233326.67378875005
21.8 | 58 | 0 | 813.4697799682617 | 233326.69046662506
21.8 | 59 | 0 | 811.4229049682617 | 233326.70714450005
21.8 | 59 | 0 | 811.4229049682617 | 233326.72382237506
23.800000000000004 | 59 | 0 | 811.4229049682617 | 233326.74050025005
23.800000000000004 | 59 | 0 | 811.4229049682617 | 233326.75717812506
23.800000000000004 | 59 | 0 | 811.4229049682617 | 233326.77385600004
23.800000000000004 | 59 | 0 | 811.4229049682617 | 233326.79053387506
23.800000000000004 | 59 | 0 | 811.4229049682617 | 233326.80721175004
23.800000000000004 | 59 | 0 | 811.3916549682617 | 233326.82388962506
23.800000000000004 | 59 | 0 | 811.3916549682617 | 233326.84056750004
26.900000000000002 | 59 | 0 | 811.3916549682617 | 233326.85724537505
26.900000000000002 | 59 | 0 | 811.3916549682617 | 233326.87392325004
26.900000000000002 | 59 | 0 | 811.3916549682617 | 233326.89060112505
26.900000000000002 | 59 | 0 | 811.3916549682617 | 233326.90727900006
26.900000000000002 | 59 | 0 | 811.3916549682617 | 233326.92395687505
26.900000000000002 | 59 | 0 | 811.3916549682617 | 233326.94063475006
26.900000000000002 | 59 | 0 | 811.3916549682617 | 233326.95731262505
26.900000000000002 | 59 | 0 | 811.3916549682617 | 233326.97399050006
24.0 | 59 | 0 | 811.3916549682617 | 233326.99066837505
24.0 | 59 | 0 | 811.3916549682617 | 233327.00734625006
24.0 | 59 | 0 | 811.3916549682617 | 233327.02402412504
24.0 | 59 | 0 | 811.3916549682617 | 233327.04070200006
24.0 | 59 | 0 | 811.3916549682617 | 233327.05737987504
24.0 | 59 | 0 | 811.3916549682617 | 233327.07405775005
24.0 | 60 | 0 | 811.3916549682617 | 233327.09073562504
21.8 | 60 | 0 | 811.3916549682617 | 233327.10741350005
21.8 | 60 | 0 | 811.3916549682617 | 233327.12409137504
21.8 | 60 | 0 | 811.3916549682617 | 233327.14076925005
21.8 | 60 | 0 | 811.3916549682617 | 233327.15744712506
21.8 | 60 | 0 | 811.3916549682617 | 233327.17412500005
21.8 | 60 | 0 | 811.3916549682617 | 233327.19080287506
21.8 | 60 | 0 | 811.3916549682617 | 233327.20748075005
24.000000000000004 | 60 | 0 | 811.4072799682617 | 233327.22401929172
24.000000000000004 | 60 | 0 | 857.9229507446289 | 233327.24069562505
24.000000000000004 | 59 | 1 | 859.4073257446289 | 233327.27597804173
24.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.29072462505
24.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.30740095838
24.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.3240772917
24.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.34075362506
29.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.35742995839
29.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.3741062917
29.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.39078262507
29.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.4074589584
29.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.42413529172
29.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.44081162504
29.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.4574879584
29.000000000000004 | 59 | 0 | 859.4229507446289 | 233327.47416429172
26.0 | 59 | 0 | 859.4229507446289 | 233327.49084062505
26.0 | 59 | 0 | 859.4229507446289 | 233327.50751695837
26.0 | 59 | 0 | 859.4385757446289 | 233327.52419329173
26.0 | 59 | 0 | 859.4385757446289 | 233327.54086962505
26.0 | 59 | 0 | 859.4385757446289 | 233327.55754595838
26.0 | 59 | 0 | 859.4385757446289 | 233327.5742222917
26.0 | 59 | 0 | 859.4385757446289 | 233327.59076445838
22.799999999999997 | 59 | 0 | 859.4385757446289 | 233327.60743962505
22.799999999999997 | 59 | 0 | 859.4385757446289 | 233327.62411479172
22.799999999999997 | 58 | 1 | 905.9698486328125 | 233327.65746512506
22.799999999999997 | 58 | 0 | 859.4229278564453 | 233327.67414029173
22.799999999999997 | 58 | 0 | 859.4385528564453 | 233327.6908154584
22.799999999999997 | 57 | 1 | 859.4541778564453 | 233327.72592212504
33.5 | 57 | 0 | 859.4541778564453 | 233327.74084095837
33.5 | 57 | 0 | 859.4541778564453 | 233327.75751612504
33.5 | 57 | 0 | 859.4541778564453 | 233327.7741912917
33.5 | 57 | 0 | 859.4541778564453 | 233327.79086645838
33.5 | 57 | 0 | 859.4698028564453 | 233327.80754162505
33.5 | 57 | 0 | 859.4698028564453 | 233327.82421679172
33.5 | 57 | 0 | 859.4698028564453 | 233327.8408919584
33.5 | 57 | 0 | 859.4698028564453 | 233327.85756712506
28.0 | 57 | 0 | 859.4854278564453 | 233327.87424229173
28.0 | 57 | 0 | 859.4854278564453 | 233327.8909174584
28.0 | 57 | 0 | 859.4854278564453 | 233327.90759262504
28.0 | 57 | 0 | 859.4854278564453 | 233327.9242677917
28.0 | 57 | 0 | 859.4854278564453 | 233327.94094295838
28.0 | 57 | 0 | 859.4854278564453 | 233327.95761812504
28.0 | 57 | 0 | 859.4854278564453 | 233327.9742932917
23.8 | 57 | 0 | 859.4854278564453 | 233327.99096845838
23.8 | 57 | 0 | 859.4854278564453 | 233328.00764362505
23.8 | 57 | 0 | 859.5010528564453 | 233328.02431879172
23.8 | 56 | 1 | 857.9854278564453 | 233328.06148591673
23.8 | 56 | 0 | 859.4698028564453 | 233328.07420620837
23.8 | 56 | 0 | 859.4854278564453 | 233328.0908804584
23.8 | 56 | 0 | 859.4854278564453 | 233328.10755470837
33.3 | 56 | 0 | 859.4854278564453 | 233328.1242289584
33.3 | 56 | 0 | 859.4854278564453 | 233328.14090320838
33.3 | 56 | 0 | 859.4854278564453 | 233328.1575774584
33.3 | 56 | 0 | 859.5010528564453 | 233328.17425170838
33.3 | 56 | 0 | 859.5010528564453 | 233328.1909259584
33.3 | 56 | 0 | 859.5010528564453 | 233328.20760020838
33.3 | 56 | 0 | 859.5010528564453 | 233328.2242744584
