
CPU | Memory (MB) | Timestamp
---
43.8 | 24.00061798095703 | 373510.06928491674
43.8 | 24.00061798095703 | 373510.08594650007
43.8 | 24.00061798095703 | 373510.1026080834
43.8 | 24.00061798095703 | 373510.1192696667
43.8 | 24.00061798095703 | 373510.13593125006
37.49999999999999 | 24.00061798095703 | 373510.1525928334
37.49999999999999 | 24.00061798095703 | 373510.1692544168
37.49999999999999 | 24.00061798095703 | 373510.1859160001
37.49999999999999 | 24.00061798095703 | 373510.20257758343
37.49999999999999 | 24.00061798095703 | 373510.21923916676
37.49999999999999 | 24.00061798095703 | 373510.2359007501
24.6 | 23.90686798095703 | 373510.2525623334
20.2 | 23.90686798095703 | 373510.26922391675
20.2 | 23.93811798095703 | 373510.2858855001
20.2 | 23.93811798095703 | 373510.3025470834
20.2 | 23.93811798095703 | 373510.31920866674
20.2 | 23.95374298095703 | 373510.33587025007
20.2 | 23.96936798095703 | 373510.3525318334
20.2 | 23.96936798095703 | 373510.3691934167
20.2 | 23.96936798095703 | 373510.38585500006
26.7 | 23.98499298095703 | 373510.4025165834
26.7 | 23.98499298095703 | 373510.4191781668
26.7 | 23.98499298095703 | 373510.4358397501
26.7 | 23.98499298095703 | 373510.45250133344
26.7 | 23.98499298095703 | 373510.46916291676
26.7 | 24.00061798095703 | 373510.4858245001
26.7 | 24.00061798095703 | 373510.5024860834
27.600000000000005 | 24.00061798095703 | 373510.51914766675
27.600000000000005 | 24.01624298095703 | 373510.5358092501
27.600000000000005 | 24.01624298095703 | 373510.5524708334
27.600000000000005 | 24.03186798095703 | 373510.56913241674
27.600000000000005 | 24.03186798095703 | 373510.5857940001
27.600000000000005 | 24.04749298095703 | 373510.6024555834
27.600000000000005 | 24.04749298095703 | 373510.61911716673
27.600000000000005 | 24.04749298095703 | 373510.63577875006
28.800000000000004 | 24.04749298095703 | 373510.6524403334
28.800000000000004 | 24.06311798095703 | 373510.6691019168
28.800000000000004 | 24.06311798095703 | 373510.6857635001
28.800000000000004 | 24.09436798095703 | 373510.70242508344
28.800000000000004 | 24.09436798095703 | 373510.71908666677
28.800000000000004 | 24.09436798095703 | 373510.7357482501
28.800000000000004 | 24.09436798095703 | 373510.7524098334
23.5 | 24.09436798095703 | 373510.76907141675
23.5 | 24.10999298095703 | 373510.7857330001
23.5 | 24.10999298095703 | 373510.8023945834
23.5 | 24.12561798095703 | 373510.81905616674
23.5 | 24.12561798095703 | 373510.8357177501
23.5 | 24.12561798095703 | 373510.8523793334
23.5 | 24.12561798095703 | 373510.86904091673
23.5 | 24.12561798095703 | 373510.88570250006
28.400000000000002 | 24.14124298095703 | 373510.9023640834
28.400000000000002 | 24.15686798095703 | 373510.9190256667
28.400000000000002 | 24.15686798095703 | 373510.9356872501
28.400000000000002 | 24.17249298095703 | 373510.95234883344
28.400000000000002 | 24.17249298095703 | 373510.96901041677
28.400000000000002 | 24.17249298095703 | 373510.9856720001
28.400000000000002 | 24.17249298095703 | 373511.0023335834
27.400000000000002 | 24.17249298095703 | 373511.01899516676
27.400000000000002 | 24.17249298095703 | 373511.0356567501
27.400000000000002 | 24.17249298095703 | 373511.0523183334
27.400000000000002 | 24.17249298095703 | 373511.06897991674
27.400000000000002 | 24.17249298095703 | 373511.0856415001
27.400000000000002 | 24.18811798095703 | 373511.1023030834
27.400000000000002 | 24.18811798095703 | 373511.11896466673
27.400000000000002 | 24.18811798095703 | 373511.13562625006
24.9 | 24.20374298095703 | 373511.1522878334
24.9 | 24.20374298095703 | 373511.1689494167
24.9 | 24.25061798095703 | 373511.1856110001
24.9 | 24.25061798095703 | 373511.20227258344
24.9 | 24.25061798095703 | 373511.21893416677
24.9 | 24.25061798095703 | 373511.2355957501
24.9 | 24.25061798095703 | 373511.2522573334
27.900000000000002 | 24.25061798095703 | 373511.26891891676
27.900000000000002 | 24.25061798095703 | 373511.2855805001
27.900000000000002 | 24.25061798095703 | 373511.3022420834
27.900000000000002 | 24.26624298095703 | 373511.31890366675
27.900000000000002 | 24.26624298095703 | 373511.3355652501
27.900000000000002 | 24.26624298095703 | 373511.3522268334
27.900000000000002 | 24.26624298095703 | 373511.36888841673
27.900000000000002 | 24.26624298095703 | 373511.38555000006
24.299999999999997 | 24.26624298095703 | 373511.4022115834
24.299999999999997 | 24.26624298095703 | 373511.4188731667
24.299999999999997 | 24.26624298095703 | 373511.43553475005
24.299999999999997 | 24.26624298095703 | 373511.45219633344
24.299999999999997 | 24.26624298095703 | 373511.46885791677
24.299999999999997 | 24.26624298095703 | 373511.4855195001
24.299999999999997 | 24.28186798095703 | 373511.50218108343
25.299999999999997 | 24.28186798095703 | 373511.51884266676
25.299999999999997 | 24.31311798095703 | 373511.5355042501
25.299999999999997 | 24.32874298095703 | 373511.5521658334
25.299999999999997 | 24.32874298095703 | 373511.56882741675
25.299999999999997 | 24.32874298095703 | 373511.5854890001
25.299999999999997 | 24.32874298095703 | 373511.6021505834
25.299999999999997 | 24.34436798095703 | 373511.61881216674
25.299999999999997 | 24.34436798095703 | 373511.63547375007
28.5 | 24.35999298095703 | 373511.6521353334
28.5 | 24.35999298095703 | 373511.6687969167
28.5 | 24.35999298095703 | 373511.68545850005
28.5 | 24.35999298095703 | 373511.70212008344
28.5 | 24.35999298095703 | 373511.7187816668
28.5 | 24.37561798095703 | 373511.7354432501
28.5 | 24.40686798095703 | 373511.75210483343
28.5 | 24.40686798095703 | 373511.76876641676
27.4 | 24.40686798095703 | 373511.7854280001
27.4 | 24.40686798095703 | 373511.8020895834
