
--- NEW BENCHMARK RUN ---

CPU | FPS | Delayed frames | Memory (MB) | Timestamp
2.2 | 54 | 0 | 27.703697204589844 | 231322.37572870837
2.0 | 55 | 0 | 27.703697204589844 | 231322.39240062505
2.0 | 56 | 0 | 27.703697204589844 | 231322.40907254172
2.0 | 56 | 0 | 27.703697204589844 | 231322.4257444584
2.0 | 57 | 0 | 27.703697204589844 | 231322.44241637504
2.0 | 58 | 0 | 27.703697204589844 | 231322.4590882917
2.0 | 59 | 0 | 27.703697204589844 | 231322.47576020838
2.0 | 60 | 0 | 27.703697204589844 | 231322.49243212506
2.0 | 60 | 0 | 27.719322204589844 | 231322.50910404173
2.9000000000000004 | 60 | 0 | 27.750572204589844 | 231322.52577595838
2.9000000000000004 | 60 | 0 | 27.797447204589844 | 231322.54244787505
2.9000000000000004 | 60 | 0 | 27.797447204589844 | 231322.55911979172
2.9000000000000004 | 60 | 0 | 27.797447204589844 | 231322.57487562505
2.9000000000000004 | 60 | 0 | 27.797447204589844 | 231322.59153179172
2.9000000000000004 | 60 | 0 | 27.797447204589844 | 231322.6081879584
2.9000000000000004 | 60 | 0 | 27.797447204589844 | 231322.62484412506
2.9000000000000004 | 60 | 0 | 27.797447204589844 | 231322.6415002917
3.0999999999999996 | 60 | 0 | 27.797447204589844 | 231322.65815645838
3.0999999999999996 | 60 | 0 | 27.797447204589844 | 231322.67481262505
3.0999999999999996 | 60 | 0 | 27.797447204589844 | 231322.69146879172
3.0999999999999996 | 60 | 0 | 27.797447204589844 | 231322.7081249584
3.0999999999999996 | 60 | 0 | 27.797447204589844 | 231322.72478112506
3.0999999999999996 | 60 | 0 | 27.797447204589844 | 231322.74143729173
3.0999999999999996 | 60 | 0 | 27.797447204589844 | 231322.7580934584
3.2 | 60 | 0 | 27.797447204589844 | 231322.77474962504
3.2 | 60 | 0 | 27.797447204589844 | 231322.7914057917
3.2 | 60 | 0 | 27.797447204589844 | 231322.80806195838
3.2 | 60 | 0 | 27.797447204589844 | 231322.82471812505
3.2 | 60 | 0 | 27.797447204589844 | 231322.84137429172
3.2 | 60 | 0 | 27.797447204589844 | 231322.8580304584
3.2 | 60 | 0 | 27.797447204589844 | 231322.87468662506
3.2 | 60 | 0 | 27.797447204589844 | 231322.89134279173
3.3 | 60 | 0 | 27.797447204589844 | 231322.90799895837
3.3 | 60 | 0 | 27.797447204589844 | 231322.92465512504
3.3 | 60 | 0 | 27.797447204589844 | 231322.9413112917
3.3 | 60 | 0 | 27.797447204589844 | 231322.95796745838
3.3 | 60 | 0 | 27.797447204589844 | 231322.97462362505
3.3 | 60 | 0 | 27.797447204589844 | 231322.99127979172
3.3 | 60 | 0 | 27.797447204589844 | 231323.0079359584
3.3 | 60 | 0 | 27.797447204589844 | 231323.02459212506
3.4000000000000004 | 60 | 0 | 27.797447204589844 | 231323.04124829173
3.4000000000000004 | 60 | 0 | 27.797447204589844 | 231323.05790445837
3.4000000000000004 | 60 | 0 | 27.797447204589844 | 231323.07456062504
3.4000000000000004 | 60 | 0 | 27.797447204589844 | 231323.0912167917
3.4000000000000004 | 60 | 0 | 27.797447204589844 | 231323.10787295838
3.4000000000000004 | 60 | 0 | 27.797447204589844 | 231323.12452912505
3.4000000000000004 | 60 | 0 | 27.797447204589844 | 231323.14118529172
3.3000000000000003 | 60 | 0 | 27.797447204589844 | 231323.1578414584
3.3000000000000003 | 60 | 0 | 27.797447204589844 | 231323.17449762506
3.3000000000000003 | 60 | 0 | 27.797447204589844 | 231323.1911537917
3.3000000000000003 | 60 | 0 | 27.797447204589844 | 231323.20780995837
3.3000000000000003 | 60 | 0 | 27.797447204589844 | 231323.22446612504
3.3000000000000003 | 60 | 0 | 27.797447204589844 | 231323.2411222917
3.3000000000000003 | 60 | 0 | 27.797447204589844 | 231323.25777845838
3.3000000000000003 | 60 | 0 | 27.813072204589844 | 231323.27443462505
3.4000000000000004 | 60 | 0 | 27.813072204589844 | 231323.29109079172
3.4000000000000004 | 60 | 0 | 27.813072204589844 | 231323.3077469584
3.4000000000000004 | 60 | 0 | 27.813072204589844 | 231323.32440312507
3.4000000000000004 | 60 | 0 | 27.813072204589844 | 231323.3410592917
3.4000000000000004 | 60 | 0 | 27.813072204589844 | 231323.35771545838
3.4000000000000004 | 60 | 0 | 27.813072204589844 | 231323.37437162505
3.4000000000000004 | 60 | 0 | 27.813072204589844 | 231323.39102779172
3.2 | 60 | 0 | 27.813072204589844 | 231323.4076839584
3.2 | 60 | 0 | 27.813072204589844 | 231323.42434012506
3.2 | 60 | 0 | 27.813072204589844 | 231323.44099629173
3.2 | 60 | 0 | 27.813072204589844 | 231323.4576524584
3.2 | 60 | 0 | 27.813072204589844 | 231323.4744612084
3.2 | 60 | 0 | 27.813072204589844 | 231323.49112008337
3.2 | 60 | 0 | 27.813072204589844 | 231323.5077789584
3.2 | 60 | 0 | 27.781822204589844 | 231323.52443783337
3.9 | 60 | 0 | 27.813072204589844 | 231323.5410967084
3.9 | 60 | 0 | 27.813072204589844 | 231323.55791929172
3.9 | 60 | 0 | 27.813072204589844 | 231323.57458029172
3.9 | 60 | 0 | 27.813072204589844 | 231323.59124129172
3.9 | 60 | 0 | 27.813072204589844 | 231323.60790229173
3.9 | 60 | 0 | 27.813072204589844 | 231323.62456329173
3.9 | 60 | 0 | 27.813072204589844 | 231323.64122429173
3.8 | 60 | 0 | 27.813072204589844 | 231323.65802175005
3.8 | 60 | 0 | 27.813072204589844 | 231323.6746847917
3.8 | 60 | 0 | 27.813072204589844 | 231323.69134783337
3.8 | 60 | 0 | 27.813072204589844 | 231323.70801087504
3.8 | 60 | 0 | 27.813072204589844 | 231323.72467391673
3.8 | 60 | 0 | 27.813072204589844 | 231323.7413369584
3.8 | 60 | 0 | 27.813072204589844 | 231323.75800000006
3.8 | 60 | 0 | 27.813072204589844 | 231323.77466304172
3.8 | 60 | 0 | 27.813072204589844 | 231323.7913260834
3.8 | 60 | 0 | 27.813072204589844 | 231323.80798912505
3.8 | 60 | 0 | 27.813072204589844 | 231323.82465216672
3.8 | 60 | 0 | 27.813072204589844 | 231323.84131520838
3.8 | 60 | 0 | 27.813072204589844 | 231323.85797825005
3.8 | 60 | 0 | 27.813072204589844 | 231323.8746412917
3.8 | 60 | 0 | 27.813072204589844 | 231323.89130433337
3.9000000000000004 | 60 | 0 | 27.813072204589844 | 231323.90796737504
3.9000000000000004 | 60 | 0 | 27.813072204589844 | 231323.92463041673
3.9000000000000004 | 60 | 0 | 27.813072204589844 | 231323.9412934584
3.9000000000000004 | 60 | 0 | 27.813072204589844 | 231323.95795650006
3.9000000000000004 | 60 | 0 | 27.813072204589844 | 231323.97461954172
3.9000000000000004 | 60 | 0 | 27.813072204589844 | 231323.9912825834
3.9000000000000004 | 60 | 0 | 27.813072204589844 | 231324.00794562505
3.9000000000000004 | 60 | 0 | 27.813072204589844 | 231324.02460866672
4.1 | 60 | 0 | 27.813072204589844 | 231324.04127170838
4.1 | 60 | 0 | 27.813072204589844 | 231324.05793475005
4.1 | 60 | 0 | 27.813072204589844 | 231324.0745977917
4.1 | 60 | 0 | 27.813072204589844 | 231324.09126083337
4.1 | 60 | 0 | 27.813072204589844 | 231324.10792387504
4.1 | 60 | 0 | 27.813072204589844 | 231324.1245869167
4.1 | 60 | 0 | 27.813072204589844 | 231324.1412499584
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.15777125006
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.1744328334
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.19109441672
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.20775600005
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.22441758338
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.2410791667
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.25774075006
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.2744023334
4.0 | 60 | 0 | 27.813072204589844 | 231324.29106391672
4.0 | 60 | 0 | 27.813072204589844 | 231324.30772550005
4.0 | 60 | 0 | 27.813072204589844 | 231324.32438708338
4.0 | 60 | 0 | 27.813072204589844 | 231324.3410486667
4.0 | 60 | 0 | 27.813072204589844 | 231324.35771025004
4.0 | 60 | 0 | 27.813072204589844 | 231324.37437183337
4.0 | 60 | 0 | 27.813072204589844 | 231324.39103341673
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.40769500006
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.4243565834
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.44101816672
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.45767975005
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.47434133338
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.4910029167
3.8000000000000003 | 60 | 0 | 27.781822204589844 | 231324.50766450004
3.8000000000000003 | 60 | 0 | 27.813072204589844 | 231324.5243260834
4.3 | 60 | 0 | 27.813072204589844 | 231324.54098766673
4.3 | 60 | 0 | 27.813072204589844 | 231324.55764925005
4.3 | 60 | 0 | 27.813072204589844 | 231324.57431083338
4.3 | 60 | 0 | 27.813072204589844 | 231324.5909724167
4.3 | 60 | 0 | 27.813072204589844 | 231324.60763400004
4.3 | 60 | 0 | 27.813072204589844 | 231324.62429558337
4.3 | 60 | 0 | 27.813072204589844 | 231324.64095716673
4.3 | 60 | 0 | 27.813072204589844 | 231324.65761875006
4.300000000000001 | 60 | 0 | 27.813072204589844 | 231324.6742803334
4.300000000000001 | 60 | 0 | 27.813072204589844 | 231324.69094191672
4.300000000000001 | 60 | 0 | 27.813072204589844 | 231324.70760350005
4.300000000000001 | 60 | 0 | 27.813072204589844 | 231324.72426508338
4.300000000000001 | 60 | 0 | 27.813072204589844 | 231324.7409266667
4.300000000000001 | 60 | 0 | 27.813072204589844 | 231324.75758825004
4.300000000000001 | 60 | 0 | 27.813072204589844 | 231324.7742498334
3.8 | 60 | 0 | 27.813072204589844 | 231324.79091141673
3.8 | 60 | 0 | 27.813072204589844 | 231324.80743833337
3.8 | 60 | 0 | 27.813072204589844 | 231324.82409895837
3.8 | 60 | 0 | 27.813072204589844 | 231324.84075958337
3.8 | 60 | 0 | 27.813072204589844 | 231324.8574202084
3.8 | 60 | 0 | 27.813072204589844 | 231324.8740808334
3.8 | 60 | 0 | 27.813072204589844 | 231324.8907414584
3.8 | 60 | 0 | 27.813072204589844 | 231324.9074020834
3.8 | 60 | 0 | 27.813072204589844 | 231324.9240627084
3.8 | 60 | 0 | 27.813072204589844 | 231324.9407233334
3.8 | 60 | 0 | 27.813072204589844 | 231324.9573839584
3.8 | 60 | 0 | 27.813072204589844 | 231324.9740445834
3.8 | 60 | 0 | 27.813072204589844 | 231324.9907052084
3.8 | 60 | 0 | 27.813072204589844 | 231325.0073658334
3.8 | 60 | 0 | 27.813072204589844 | 231325.02402645838
3.6 | 60 | 0 | 27.813072204589844 | 231325.04068708338
3.6 | 60 | 0 | 27.813072204589844 | 231325.05734770838
3.6 | 60 | 0 | 27.813072204589844 | 231325.07400833338
3.6 | 60 | 0 | 27.813072204589844 | 231325.09066895838
3.6 | 60 | 0 | 27.813072204589844 | 231325.10732958338
3.6 | 60 | 0 | 27.813072204589844 | 231325.12399020838
3.6 | 60 | 0 | 27.813072204589844 | 231325.14065083337
3.6 | 60 | 0 | 27.813072204589844 | 231325.15731145837
3.6 | 60 | 0 | 27.813072204589844 | 231325.17397208337
3.6 | 60 | 0 | 27.813072204589844 | 231325.19063270837
3.6 | 60 | 0 | 27.813072204589844 | 231325.2072933334
3.6 | 60 | 0 | 27.813072204589844 | 231325.2239539584
3.6 | 60 | 0 | 27.813072204589844 | 231325.2406145834
3.6 | 60 | 0 | 27.813072204589844 | 231325.2572752084
3.6 | 60 | 0 | 27.813072204589844 | 231325.2739358334
3.6 | 60 | 0 | 27.813072204589844 | 231325.2905964584
3.6 | 60 | 0 | 27.813072204589844 | 231325.3072570834
3.6 | 60 | 0 | 27.813072204589844 | 231325.3239177084
3.6 | 60 | 0 | 27.813072204589844 | 231325.3405783334
3.6 | 60 | 0 | 27.813072204589844 | 231325.3572389584
3.6 | 60 | 0 | 27.813072204589844 | 231325.37389958338
3.6 | 60 | 0 | 27.813072204589844 | 231325.39056020838
3.6 | 60 | 0 | 27.813072204589844 | 231325.40722083338
3.6 | 60 | 0 | 27.813072204589844 | 231325.42388145838
3.6 | 60 | 0 | 27.813072204589844 | 231325.44054208338
3.6 | 60 | 0 | 27.813072204589844 | 231325.45720270838
3.6 | 60 | 0 | 27.813072204589844 | 231325.47386333338
3.6 | 60 | 0 | 27.813072204589844 | 231325.49052395837
3.6 | 60 | 0 | 27.813072204589844 | 231325.50718458337
3.6 | 60 | 0 | 27.781822204589844 | 231325.52398600004
3.9 | 60 | 0 | 27.813072204589844 | 231325.54064741672
3.9 | 60 | 0 | 27.813072204589844 | 231325.55730883338
3.9 | 60 | 0 | 27.813072204589844 | 231325.57397025006
3.9 | 60 | 0 | 27.813072204589844 | 231325.59077120837
3.9 | 60 | 0 | 27.813072204589844 | 231325.60743320838
3.9 | 60 | 0 | 27.813072204589844 | 231325.6240952084
3.9 | 60 | 0 | 27.813072204589844 | 231325.64075720837
3.9 | 60 | 0 | 27.813072204589844 | 231325.65741920838
3.8 | 60 | 0 | 27.813072204589844 | 231325.6740812084
3.8 | 60 | 0 | 27.813072204589844 | 231325.6907432084
3.8 | 60 | 0 | 27.813072204589844 | 231325.70740520838
3.8 | 60 | 0 | 27.813072204589844 | 231325.7240672084
3.8 | 60 | 0 | 27.813072204589844 | 231325.7407292084
3.8 | 60 | 0 | 27.813072204589844 | 231325.75739120838
3.8 | 60 | 0 | 27.813072204589844 | 231325.77405320838
3.8 | 60 | 0 | 27.813072204589844 | 231325.7907152084
3.6999999999999997 | 60 | 0 | 27.813072204589844 | 231325.80737720837
3.6999999999999997 | 60 | 0 | 27.813072204589844 | 231325.82403920838
3.6999999999999997 | 60 | 0 | 27.813072204589844 | 231325.8407012084
3.6999999999999997 | 60 | 0 | 27.813072204589844 | 231325.85749537506
3.6999999999999997 | 60 | 0 | 27.813072204589844 | 231325.87415804173
3.6999999999999997 | 60 | 0 | 27.813072204589844 | 231325.8908207084
3.6999999999999997 | 60 | 0 | 27.813072204589844 | 231325.90748337505
3.6999999999999997 | 60 | 0 | 27.813072204589844 | 231325.9241460417
3.7 | 60 | 0 | 27.813072204589844 | 231325.94080870837
3.7 | 60 | 0 | 27.813072204589844 | 231325.95747137506
3.7 | 60 | 0 | 27.813072204589844 | 231325.97413404172
3.7 | 60 | 0 | 27.813072204589844 | 231325.9907967084
3.7 | 60 | 0 | 27.813072204589844 | 231326.00745937505
3.7 | 60 | 0 | 27.813072204589844 | 231326.0241220417
3.7 | 60 | 0 | 27.813072204589844 | 231326.04078470837
3.5 | 60 | 0 | 27.813072204589844 | 231326.05744737506
3.5 | 60 | 0 | 27.813072204589844 | 231326.07411004172
3.5 | 60 | 0 | 27.813072204589844 | 231326.09077270838
3.5 | 60 | 0 | 27.813072204589844 | 231326.10743537504
3.5 | 60 | 0 | 27.813072204589844 | 231326.1240980417
3.5 | 60 | 0 | 27.813072204589844 | 231326.1407607084
3.5 | 60 | 0 | 27.813072204589844 | 231326.15742337506
3.5 | 60 | 0 | 27.813072204589844 | 231326.17408604172
3.6 | 60 | 0 | 27.813072204589844 | 231326.19074870838
3.6 | 60 | 0 | 27.813072204589844 | 231326.20741137504
3.6 | 60 | 0 | 27.813072204589844 | 231326.2240740417
3.6 | 60 | 0 | 27.813072204589844 | 231326.2407367084
3.6 | 60 | 0 | 27.813072204589844 | 231326.25739937506
3.6 | 60 | 0 | 27.813072204589844 | 231326.27406204172
3.6 | 60 | 0 | 27.813072204589844 | 231326.29072470838
3.6 | 60 | 0 | 27.813072204589844 | 231326.30738737504
3.6 | 60 | 0 | 27.813072204589844 | 231326.32405004173
3.6 | 60 | 0 | 27.813072204589844 | 231326.3407127084
3.6 | 60 | 0 | 27.828697204589844 | 231326.35737537505
3.6 | 60 | 0 | 27.828697204589844 | 231326.37403804171
3.6 | 60 | 0 | 27.828697204589844 | 231326.39070070838
3.6 | 60 | 0 | 27.828697204589844 | 231326.40736337504
3.6 | 60 | 0 | 27.828697204589844 | 231326.42402604173
3.5 | 60 | 0 | 27.828697204589844 | 231326.4406887084
3.5 | 60 | 0 | 27.828697204589844 | 231326.45735137505
3.5 | 60 | 0 | 27.828697204589844 | 231326.4740140417
3.5 | 60 | 0 | 27.828697204589844 | 231326.49067670837
3.4 | 60 | 0 | 27.750572204589844 | 231326.50733937506
3.4 | 60 | 0 | 27.781822204589844 | 231326.52400204173
3.4 | 60 | 0 | 27.781822204589844 | 231326.5406647084
3.4 | 60 | 0 | 27.781822204589844 | 231326.55732737505
3.8000000000000003 | 60 | 0 | 27.781822204589844 | 231326.5739900417
3.8000000000000003 | 60 | 0 | 27.781822204589844 | 231326.59065270837
3.8000000000000003 | 60 | 0 | 27.781822204589844 | 231326.6071811667
3.8000000000000003 | 60 | 0 | 27.781822204589844 | 231326.62384329172
3.8000000000000003 | 60 | 0 | 27.781822204589844 | 231326.64050541673
3.8000000000000003 | 60 | 0 | 27.781822204589844 | 231326.6571675417
3.8000000000000003 | 60 | 0 | 27.781822204589844 | 231326.67382966672
3.5 | 60 | 0 | 27.781822204589844 | 231326.69049179173
3.5 | 60 | 0 | 27.781822204589844 | 231326.7071539167
3.5 | 60 | 0 | 27.781822204589844 | 231326.72381604172
3.5 | 60 | 0 | 27.781822204589844 | 231326.74047816673
3.5 | 60 | 0 | 27.781822204589844 | 231326.7571402917
3.5 | 60 | 0 | 27.781822204589844 | 231326.77380241672
3.5 | 60 | 0 | 27.781822204589844 | 231326.79046454173
3.5 | 60 | 0 | 27.781822204589844 | 231326.8071266667
3.5 | 60 | 0 | 27.781822204589844 | 231326.82378879172
3.5 | 60 | 0 | 27.781822204589844 | 231326.84045091673
3.5 | 60 | 0 | 27.781822204589844 | 231326.8571130417
3.5 | 60 | 0 | 27.781822204589844 | 231326.87377516672
3.5 | 60 | 0 | 27.781822204589844 | 231326.89043729173
3.5 | 60 | 0 | 27.781822204589844 | 231326.9070994167
3.5 | 60 | 0 | 27.781822204589844 | 231326.92376154172
3.5 | 60 | 0 | 27.781822204589844 | 231326.9404236667
3.7 | 60 | 0 | 27.781822204589844 | 231326.9570857917
3.7 | 60 | 0 | 27.781822204589844 | 231326.97374791672
3.7 | 60 | 0 | 27.781822204589844 | 231326.9904100417
3.7 | 60 | 0 | 27.781822204589844 | 231327.0070721667
3.7 | 60 | 0 | 27.781822204589844 | 231327.02373429172
3.7 | 60 | 0 | 27.781822204589844 | 231327.0403964167
3.7 | 60 | 0 | 27.781822204589844 | 231327.05705854172
3.5 | 60 | 0 | 27.781822204589844 | 231327.07372066673
3.5 | 60 | 0 | 27.781822204589844 | 231327.0903827917
3.5 | 60 | 0 | 27.781822204589844 | 231327.10690900005
3.5 | 60 | 0 | 27.781822204589844 | 231327.12357062506
3.5 | 60 | 0 | 27.781822204589844 | 231327.14023225007
3.5 | 60 | 0 | 27.781822204589844 | 231327.15689387504
3.5 | 60 | 0 | 27.781822204589844 | 231327.17355550005
3.5 | 60 | 0 | 27.781822204589844 | 231327.19021712505
3.6 | 60 | 0 | 27.781822204589844 | 231327.20687875006
3.6 | 60 | 0 | 27.781822204589844 | 231327.22354037504
3.6 | 60 | 0 | 27.781822204589844 | 231327.24020200004
3.6 | 60 | 0 | 27.781822204589844 | 231327.25686362505
3.6 | 60 | 0 | 27.781822204589844 | 231327.27352525006
3.6 | 60 | 0 | 27.781822204589844 | 231327.29018687506
3.6 | 60 | 0 | 27.781822204589844 | 231327.30684850004
3.6 | 60 | 0 | 27.781822204589844 | 231327.32351012505
3.6 | 60 | 0 | 27.781822204589844 | 231327.34017175005
3.6 | 60 | 0 | 27.781822204589844 | 231327.35683337506
3.6 | 60 | 0 | 27.781822204589844 | 231327.37349500007
3.6 | 60 | 0 | 27.781822204589844 | 231327.39015662504
3.6 | 60 | 0 | 27.781822204589844 | 231327.40681825005
3.6 | 60 | 0 | 27.781822204589844 | 231327.42347987505
3.6 | 60 | 0 | 27.781822204589844 | 231327.44014150006
3.4 | 60 | 0 | 27.781822204589844 | 231327.45680312504
3.4 | 60 | 0 | 27.781822204589844 | 231327.47346475004
3.4 | 60 | 0 | 27.781822204589844 | 231327.49012637505
3.4 | 60 | 0 | 27.781822204589844 | 231327.50678800006
3.4 | 60 | 0 | 27.750572204589844 | 231327.52344962506
3.4 | 60 | 0 | 27.781822204589844 | 231327.54011125004
3.4 | 60 | 0 | 27.781822204589844 | 231327.55677287505
3.4 | 60 | 0 | 27.781822204589844 | 231327.57343450005
4.1 | 60 | 0 | 27.781822204589844 | 231327.59009612506
4.1 | 60 | 0 | 27.781822204589844 | 231327.60675775007
4.1 | 60 | 0 | 27.781822204589844 | 231327.62341937504
4.1 | 60 | 0 | 27.781822204589844 | 231327.64008100005
4.1 | 60 | 0 | 27.781822204589844 | 231327.65674262505
4.1 | 60 | 0 | 27.781822204589844 | 231327.67340425006
4.1 | 60 | 0 | 27.781822204589844 | 231327.69006587504
3.8 | 60 | 0 | 27.781822204589844 | 231327.70672750004
3.8 | 60 | 0 | 27.781822204589844 | 231327.72338912505
3.8 | 60 | 0 | 27.781822204589844 | 231327.74005075006
3.8 | 60 | 0 | 27.781822204589844 | 231327.75671237506
3.8 | 60 | 0 | 27.781822204589844 | 231327.77337400004
3.8 | 60 | 0 | 27.781822204589844 | 231327.79003562505
3.8 | 60 | 0 | 27.781822204589844 | 231327.80669725005
3.8 | 60 | 0 | 27.781822204589844 | 231327.82335887506
3.6 | 60 | 0 | 27.781822204589844 | 231327.84002050007
3.6 | 60 | 0 | 27.781822204589844 | 231327.85668212504
3.6 | 60 | 0 | 27.781822204589844 | 231327.87334375005
3.6 | 60 | 0 | 27.781822204589844 | 231327.89000537505
3.6 | 60 | 0 | 27.781822204589844 | 231327.90666700006
3.6 | 60 | 0 | 27.781822204589844 | 231327.92332862504
3.6 | 60 | 0 | 27.781822204589844 | 231327.93999025004
3.6 | 60 | 0 | 27.781822204589844 | 231327.95665187505
3.6 | 60 | 0 | 27.781822204589844 | 231327.97331350006
3.6 | 60 | 0 | 27.781822204589844 | 231327.98997512506
3.6 | 60 | 0 | 27.781822204589844 | 231328.00663675004
3.6 | 60 | 0 | 27.781822204589844 | 231328.02329837505
3.6 | 60 | 0 | 27.781822204589844 | 231328.03996000005
3.6 | 60 | 0 | 27.781822204589844 | 231328.05662162506
3.6 | 60 | 0 | 27.781822204589844 | 231328.07328325007
3.6 | 60 | 0 | 27.781822204589844 | 231328.08994487504
3.6 | 60 | 0 | 27.781822204589844 | 231328.10660650005
3.6 | 60 | 0 | 27.781822204589844 | 231328.12326812505
3.6 | 60 | 0 | 27.781822204589844 | 231328.13992975006
3.6 | 60 | 0 | 27.781822204589844 | 231328.15659137504
3.6 | 60 | 0 | 27.781822204589844 | 231328.17325300004
3.6 | 60 | 0 | 27.781822204589844 | 231328.18991462505
3.6 | 60 | 0 | 27.781822204589844 | 231328.20657625006
3.5 | 60 | 0 | 27.781822204589844 | 231328.22323787506
3.5 | 60 | 0 | 27.781822204589844 | 231328.23989950004
3.5 | 60 | 0 | 27.781822204589844 | 231328.25656112505
3.5 | 60 | 0 | 27.781822204589844 | 231328.27322275005
3.5 | 60 | 0 | 27.781822204589844 | 231328.28988437506
3.5 | 60 | 0 | 27.781822204589844 | 231328.30654600007
3.5 | 60 | 0 | 27.781822204589844 | 231328.32320762504
3.5 | 60 | 0 | 27.781822204589844 | 231328.33986925005
3.6 | 60 | 0 | 27.781822204589844 | 231328.35653087505
3.6 | 60 | 0 | 27.781822204589844 | 231328.37319250006
3.6 | 60 | 0 | 27.781822204589844 | 231328.38985412504
3.6 | 60 | 0 | 27.781822204589844 | 231328.40651575004
3.6 | 60 | 0 | 27.781822204589844 | 231328.42317737505
3.6 | 60 | 0 | 27.781822204589844 | 231328.43983900006
3.6 | 60 | 0 | 27.781822204589844 | 231328.45650062506
