
--- NEW BENCHMARK RUN ---

CPU | FPS | Dropped | Memory (MB) | Timestamp
---
4.8999999999999995 | 1 | 0 | 11.422470092773438 | 304809.0166077917
4.8999999999999995 | 2 | 0 | 11.453720092773438 | 304809.0332873334
4.8999999999999995 | 3 | 0 | 11.453720092773438 | 304809.04996687506
4.8999999999999995 | 4 | 0 | 11.453720092773438 | 304809.0664589584
4.8999999999999995 | 5 | 0 | 11.438095092773438 | 304809.0831379584
9.000000000000002 | 6 | 0 | 11.438095092773438 | 304809.0998169584
9.000000000000002 | 7 | 0 | 11.438095092773438 | 304809.1164959584
9.000000000000002 | 8 | 0 | 11.438095092773438 | 304809.1331749584
9.000000000000002 | 9 | 0 | 11.438095092773438 | 304809.1498539584
9.000000000000002 | 10 | 0 | 11.438095092773438 | 304809.1665329584
9.000000000000002 | 11 | 0 | 11.438095092773438 | 304809.1832119584
9.000000000000002 | 12 | 0 | 11.438095092773438 | 304809.1998909584
9.0 | 13 | 0 | 11.438095092773438 | 304809.21656995843
9.0 | 14 | 0 | 11.438095092773438 | 304809.2332489584
9.0 | 15 | 0 | 11.438095092773438 | 304809.2499279584
9.0 | 16 | 0 | 11.438095092773438 | 304809.2666069584
9.0 | 17 | 0 | 11.438095092773438 | 304809.2832859584
9.0 | 18 | 0 | 11.438095092773438 | 304809.2999649584
9.0 | 19 | 0 | 11.438095092773438 | 304809.3166439584
9.0 | 20 | 0 | 11.438095092773438 | 304809.3333229584
9.1 | 21 | 0 | 11.438095092773438 | 304809.3500019584
9.1 | 22 | 0 | 11.438095092773438 | 304809.3666809584
9.1 | 23 | 0 | 11.438095092773438 | 304809.3833599584
9.1 | 24 | 0 | 11.438095092773438 | 304809.4000389584
9.1 | 25 | 0 | 11.438095092773438 | 304809.4167179584
9.1 | 26 | 0 | 11.438095092773438 | 304809.4333969584
9.1 | 27 | 0 | 11.438095092773438 | 304809.4500759584
8.9 | 28 | 0 | 11.438095092773438 | 304809.4667549584
8.9 | 29 | 0 | 11.438095092773438 | 304809.4834339584
8.9 | 30 | 0 | 11.438095092773438 | 304809.5001129584
8.9 | 31 | 0 | 11.438095092773438 | 304809.5167919584
8.9 | 32 | 0 | 11.438095092773438 | 304809.5334709584
8.9 | 33 | 0 | 11.438095092773438 | 304809.5501499584
8.9 | 34 | 0 | 11.438095092773438 | 304809.5668289584
8.9 | 35 | 0 | 11.438095092773438 | 304809.5835079584
7.7 | 36 | 0 | 11.438095092773438 | 304809.6001869584
7.7 | 37 | 0 | 11.438095092773438 | 304809.6168659584
7.7 | 38 | 0 | 11.438095092773438 | 304809.6335449584
7.7 | 39 | 0 | 11.438095092773438 | 304809.6502239584
7.7 | 40 | 0 | 11.438095092773438 | 304809.6669029584
7.7 | 41 | 0 | 11.438095092773438 | 304809.6835819584
7.7 | 42 | 0 | 11.438095092773438 | 304809.7002609584
5.699999999999999 | 43 | 0 | 11.438095092773438 | 304809.7169399584
5.699999999999999 | 44 | 0 | 11.438095092773438 | 304809.7336189584
5.699999999999999 | 45 | 0 | 11.438095092773438 | 304809.7502979584
5.699999999999999 | 46 | 0 | 11.438095092773438 | 304809.7669769584
5.699999999999999 | 47 | 0 | 11.438095092773438 | 304809.7836559584
5.699999999999999 | 48 | 0 | 11.438095092773438 | 304809.8003349584
5.699999999999999 | 49 | 0 | 11.438095092773438 | 304809.8170139584
5.699999999999999 | 50 | 0 | 11.438095092773438 | 304809.8336929584
4.7 | 51 | 0 | 11.438095092773438 | 304809.8503719584
4.7 | 52 | 0 | 11.438095092773438 | 304809.8670509584
4.7 | 53 | 0 | 11.438095092773438 | 304809.8837299584
4.7 | 54 | 0 | 11.438095092773438 | 304809.9004089584
4.7 | 55 | 0 | 11.438095092773438 | 304809.9170879584
4.7 | 56 | 0 | 11.438095092773438 | 304809.9337669584
4.7 | 57 | 0 | 11.438095092773438 | 304809.9504459584
4.7 | 58 | 0 | 11.438095092773438 | 304809.9671249584
3.9000000000000004 | 59 | 0 | 11.438095092773438 | 304809.9838039584
3.9000000000000004 | 60 | 0 | 11.438095092773438 | 304810.0004829584
3.9000000000000004 | 60 | 0 | 11.438095092773438 | 304810.0171619584
3.9000000000000004 | 60 | 0 | 11.438095092773438 | 304810.0338409584
3.9000000000000004 | 60 | 0 | 11.438095092773438 | 304810.0505199584
3.9000000000000004 | 60 | 0 | 11.438095092773438 | 304810.0671989584
3.9000000000000004 | 60 | 0 | 11.438095092773438 | 304810.0838779584
3.1 | 60 | 0 | 11.438095092773438 | 304810.1005569584
3.1 | 60 | 0 | 11.438095092773438 | 304810.1172359584
3.1 | 60 | 0 | 11.438095092773438 | 304810.1339149584
3.1 | 60 | 0 | 11.438095092773438 | 304810.1505939584
3.1 | 60 | 0 | 11.438095092773438 | 304810.1672729584
3.1 | 60 | 0 | 11.438095092773438 | 304810.1839519584
3.1 | 60 | 0 | 11.438095092773438 | 304810.2006309584
3.1 | 60 | 0 | 11.438095092773438 | 304810.2173099584
2.3 | 60 | 0 | 11.438095092773438 | 304810.2339889584
2.3 | 60 | 0 | 11.438095092773438 | 304810.2506679584
2.3 | 60 | 0 | 11.438095092773438 | 304810.2673469584
2.3 | 60 | 0 | 11.438095092773438 | 304810.2840259584
2.3 | 60 | 0 | 11.438095092773438 | 304810.3007049584
2.3 | 60 | 0 | 11.438095092773438 | 304810.3173839584
2.3 | 60 | 0 | 11.438095092773438 | 304810.3340629584
1.7000000000000004 | 60 | 0 | 11.438095092773438 | 304810.3507419584
1.7000000000000004 | 60 | 0 | 11.438095092773438 | 304810.3674209584
1.7000000000000004 | 60 | 0 | 11.438095092773438 | 304810.3840999584
1.7000000000000004 | 60 | 0 | 11.438095092773438 | 304810.4007789584
1.7000000000000004 | 60 | 0 | 11.438095092773438 | 304810.4174579584
1.7000000000000004 | 60 | 0 | 11.438095092773438 | 304810.4341369584
1.7000000000000004 | 60 | 0 | 11.438095092773438 | 304810.4508159584
1.7000000000000004 | 60 | 0 | 11.438095092773438 | 304810.4674949584
1.8 | 60 | 0 | 11.438095092773438 | 304810.4841739584
1.8 | 60 | 0 | 11.438095092773438 | 304810.5008529584
1.8 | 60 | 0 | 11.438095092773438 | 304810.5175319584
1.8 | 60 | 0 | 11.438095092773438 | 304810.5342109584
1.8 | 60 | 0 | 11.438095092773438 | 304810.5508899584
1.8 | 60 | 0 | 11.438095092773438 | 304810.5675689584
1.8 | 60 | 0 | 11.438095092773438 | 304810.5842479584
2.0 | 60 | 0 | 11.438095092773438 | 304810.6009269584
2.0 | 60 | 0 | 11.438095092773438 | 304810.6176059584
2.0 | 60 | 0 | 11.438095092773438 | 304810.6342849584
2.0 | 60 | 0 | 11.438095092773438 | 304810.6509639584
2.0 | 60 | 0 | 11.438095092773438 | 304810.6676429584
2.0 | 60 | 0 | 11.438095092773438 | 304810.6843219584
2.0 | 60 | 0 | 11.438095092773438 | 304810.7010009584
2.0 | 60 | 0 | 11.438095092773438 | 304810.7176799584
2.3 | 60 | 0 | 11.438095092773438 | 304810.7343589584
2.3 | 60 | 0 | 11.438095092773438 | 304810.7510379584
2.3 | 60 | 0 | 11.438095092773438 | 304810.7677169584
2.3 | 60 | 0 | 11.438095092773438 | 304810.7843959584
2.3 | 60 | 0 | 11.438095092773438 | 304810.8010749584
2.3 | 60 | 0 | 11.438095092773438 | 304810.8177539584
2.3 | 60 | 0 | 11.438095092773438 | 304810.8344329584
2.3999999999999995 | 60 | 0 | 11.438095092773438 | 304810.8511119584
2.3999999999999995 | 60 | 0 | 11.438095092773438 | 304810.8677909584
2.3999999999999995 | 60 | 0 | 11.438095092773438 | 304810.8844699584
2.3999999999999995 | 60 | 0 | 11.438095092773438 | 304810.9011489584
2.3999999999999995 | 60 | 0 | 11.438095092773438 | 304810.9178279584
2.3999999999999995 | 60 | 0 | 11.438095092773438 | 304810.9345069584
2.3999999999999995 | 60 | 0 | 11.438095092773438 | 304810.9511859584
2.3999999999999995 | 60 | 0 | 11.438095092773438 | 304810.9678649584
2.6 | 60 | 0 | 11.438095092773438 | 304810.9845439584
2.6 | 60 | 0 | 11.438095092773438 | 304811.0012229584
2.6 | 60 | 0 | 11.438095092773438 | 304811.0179019584
2.6 | 60 | 0 | 11.438095092773438 | 304811.0345809584
2.6 | 60 | 0 | 11.438095092773438 | 304811.05067991675
2.6 | 60 | 0 | 11.438095092773438 | 304811.06735366676
2.6 | 60 | 0 | 11.438095092773438 | 304811.0840274167
2.6 | 60 | 0 | 11.438095092773438 | 304811.1007011667
2.5999999999999996 | 60 | 0 | 11.438095092773438 | 304811.11737491674
2.5999999999999996 | 60 | 0 | 11.438095092773438 | 304811.13404866675
2.5999999999999996 | 60 | 0 | 11.438095092773438 | 304811.15072241676
2.5999999999999996 | 60 | 0 | 11.438095092773438 | 304811.1673961667
2.5999999999999996 | 60 | 0 | 11.438095092773438 | 304811.1840699167
2.5999999999999996 | 60 | 0 | 11.438095092773438 | 304811.20074366673
2.5999999999999996 | 60 | 0 | 11.406845092773438 | 304811.21741741674
2.7 | 60 | 0 | 11.406845092773438 | 304811.23409116676
2.7 | 60 | 0 | 11.406845092773438 | 304811.2507649167
2.7 | 60 | 0 | 11.406845092773438 | 304811.2674386667
2.7 | 60 | 0 | 11.406845092773438 | 304811.28411241673
2.7 | 60 | 0 | 11.406845092773438 | 304811.30078616674
2.7 | 60 | 0 | 11.406845092773438 | 304811.31745991675
2.7 | 60 | 0 | 11.406845092773438 | 304811.3341336667
2.7 | 60 | 0 | 11.406845092773438 | 304811.3508074167
2.8 | 60 | 0 | 11.406845092773438 | 304811.36748116673
2.8 | 60 | 0 | 11.406845092773438 | 304811.38415491674
2.8 | 60 | 0 | 11.406845092773438 | 304811.40082866675
2.8 | 60 | 0 | 11.406845092773438 | 304811.4175024167
2.8 | 60 | 0 | 11.406845092773438 | 304811.4341761667
2.8 | 60 | 0 | 11.406845092773438 | 304811.4508499167
2.8 | 60 | 0 | 11.406845092773438 | 304811.46752366674
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304811.48419741675
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304811.50087116676
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304811.5175449167
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304811.5342186667
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304811.55089241674
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304811.56756616675
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304811.58423991676
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304811.6009136667
2.3 | 60 | 0 | 11.406845092773438 | 304811.6175874167
2.3 | 60 | 0 | 11.406845092773438 | 304811.63426116674
2.3 | 60 | 0 | 11.406845092773438 | 304811.65093491675
2.3 | 60 | 0 | 11.406845092773438 | 304811.66760866676
2.3 | 60 | 0 | 11.406845092773438 | 304811.6842824167
2.3 | 60 | 0 | 11.406845092773438 | 304811.7009561667
2.3 | 60 | 0 | 11.406845092773438 | 304811.71762991673
2.5 | 60 | 0 | 11.406845092773438 | 304811.73430366674
2.5 | 60 | 0 | 11.406845092773438 | 304811.75097741676
2.5 | 60 | 0 | 11.406845092773438 | 304811.7676511667
2.5 | 60 | 0 | 11.406845092773438 | 304811.7843249167
2.5 | 60 | 0 | 11.406845092773438 | 304811.80099866673
2.5 | 60 | 0 | 11.406845092773438 | 304811.81767241674
2.5 | 60 | 0 | 11.406845092773438 | 304811.83434616675
2.5 | 60 | 0 | 11.406845092773438 | 304811.8510199167
2.7 | 60 | 0 | 11.406845092773438 | 304811.8676936667
2.7 | 60 | 0 | 11.406845092773438 | 304811.88436741673
2.7 | 60 | 0 | 11.406845092773438 | 304811.90104116674
2.7 | 60 | 0 | 11.406845092773438 | 304811.91771491675
2.7 | 60 | 0 | 11.406845092773438 | 304811.9343886667
2.7 | 60 | 0 | 11.406845092773438 | 304811.9510624167
2.7 | 60 | 0 | 11.406845092773438 | 304811.9677361667
2.6999999999999997 | 60 | 0 | 11.406845092773438 | 304811.98440991674
2.6999999999999997 | 60 | 0 | 11.406845092773438 | 304812.00108366675
2.6999999999999997 | 60 | 0 | 11.406845092773438 | 304812.01775741676
2.6999999999999997 | 60 | 0 | 11.406845092773438 | 304812.0344311667
2.6999999999999997 | 60 | 0 | 11.406845092773438 | 304812.0511049167
2.6999999999999997 | 60 | 0 | 11.406845092773438 | 304812.06777866674
2.6999999999999997 | 60 | 0 | 11.406845092773438 | 304812.08445241675
2.6999999999999997 | 60 | 0 | 11.406845092773438 | 304812.10112616676
2.7999999999999994 | 60 | 0 | 11.406845092773438 | 304812.1177999167
2.7999999999999994 | 60 | 0 | 11.406845092773438 | 304812.1344736667
2.7999999999999994 | 60 | 0 | 11.406845092773438 | 304812.15114741673
2.7999999999999994 | 60 | 0 | 11.406845092773438 | 304812.16782116675
2.7999999999999994 | 60 | 0 | 11.406845092773438 | 304812.18449491676
2.7999999999999994 | 60 | 0 | 11.406845092773438 | 304812.2011686667
2.7999999999999994 | 60 | 0 | 11.406845092773438 | 304812.2178424167
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304812.23451616673
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304812.25118991674
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304812.26786366676
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304812.2845374167
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304812.3012111667
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304812.31788491673
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304812.33455866674
2.8999999999999995 | 60 | 0 | 11.406845092773438 | 304812.35123241675
2.8 | 60 | 0 | 11.406845092773438 | 304812.3679061667
2.8 | 60 | 0 | 11.406845092773438 | 304812.3845799167
2.8 | 60 | 0 | 11.406845092773438 | 304812.4012536667
2.8 | 60 | 0 | 11.406845092773438 | 304812.41792741674
2.8 | 60 | 0 | 11.406845092773438 | 304812.43460116675
2.8 | 60 | 0 | 11.406845092773438 | 304812.45127491676
2.8 | 60 | 0 | 11.406845092773438 | 304812.4679486667
2.8 | 60 | 0 | 11.406845092773438 | 304812.4846224167
2.8 | 60 | 0 | 11.406845092773438 | 304812.50129616674
2.8 | 60 | 0 | 11.406845092773438 | 304812.51796991675
2.8 | 60 | 0 | 11.406845092773438 | 304812.53464366676
2.8 | 60 | 0 | 11.406845092773438 | 304812.5513174167
2.8 | 60 | 0 | 11.406845092773438 | 304812.5679911667
2.8 | 60 | 0 | 11.406845092773438 | 304812.58466491674
2.8 | 60 | 0 | 11.422470092773438 | 304812.60133866675
2.8999999999999995 | 60 | 0 | 11.422470092773438 | 304812.61801241676
2.8999999999999995 | 60 | 0 | 11.422470092773438 | 304812.6346861667
2.8999999999999995 | 60 | 0 | 11.422470092773438 | 304812.6513599167
2.8999999999999995 | 60 | 0 | 11.422470092773438 | 304812.66803366673
2.8999999999999995 | 60 | 0 | 11.422470092773438 | 304812.68470741675
2.8999999999999995 | 60 | 0 | 11.422470092773438 | 304812.70138116676
2.8999999999999995 | 60 | 0 | 11.422470092773438 | 304812.7180549167
2.8 | 60 | 0 | 11.422470092773438 | 304812.7347286667
2.8 | 60 | 0 | 11.422470092773438 | 304812.75140241673
2.8 | 60 | 0 | 11.422470092773438 | 304812.76807616674
2.8 | 60 | 0 | 11.422470092773438 | 304812.78474991675
2.8 | 60 | 0 | 11.422470092773438 | 304812.8014236667
2.8 | 60 | 0 | 11.422470092773438 | 304812.8180974167
2.8 | 60 | 0 | 11.422470092773438 | 304812.83477116673
2.8 | 60 | 0 | 11.422470092773438 | 304812.85144491674
2.8 | 60 | 0 | 11.422470092773438 | 304812.86811866675
2.8 | 60 | 0 | 11.422470092773438 | 304812.8847924167
2.8 | 60 | 0 | 11.422470092773438 | 304812.9014661667
2.8 | 60 | 0 | 11.422470092773438 | 304812.9181399167
2.8 | 60 | 0 | 11.422470092773438 | 304812.93481366674
2.8 | 60 | 0 | 11.422470092773438 | 304812.95148741675
2.8 | 60 | 0 | 11.422470092773438 | 304812.96816116676
2.8 | 60 | 0 | 11.422470092773438 | 304812.9848349167
2.8 | 60 | 0 | 11.422470092773438 | 304813.0015086667
2.8 | 60 | 0 | 11.422470092773438 | 304813.01818241674
2.8 | 60 | 0 | 11.422470092773438 | 304813.03485616675
2.8 | 60 | 0 | 11.422470092773438 | 304813.05152991676
2.8 | 60 | 0 | 11.422470092773438 | 304813.0682036667
2.8 | 60 | 0 | 11.422470092773438 | 304813.0848774167
2.8 | 60 | 0 | 11.422470092773438 | 304813.10155116674
2.5 | 60 | 0 | 11.422470092773438 | 304813.11822491675
2.5 | 60 | 0 | 11.422470092773438 | 304813.13489866676
2.5 | 60 | 0 | 11.422470092773438 | 304813.1515724167
2.5 | 60 | 0 | 11.422470092773438 | 304813.1682461667
2.5 | 60 | 0 | 11.422470092773438 | 304813.18491991673
2.5 | 60 | 0 | 11.422470092773438 | 304813.20159366674
2.5 | 60 | 0 | 11.438095092773438 | 304813.21826741676
2.0999999999999996 | 60 | 0 | 11.438095092773438 | 304813.2349411667
2.0999999999999996 | 60 | 0 | 11.438095092773438 | 304813.2516149167
2.0999999999999996 | 60 | 0 | 11.438095092773438 | 304813.26828866673
2.0999999999999996 | 60 | 0 | 11.438095092773438 | 304813.28496241674
2.0999999999999996 | 60 | 0 | 11.438095092773438 | 304813.30163616675
2.0999999999999996 | 60 | 0 | 11.438095092773438 | 304813.3183099167
2.0999999999999996 | 60 | 0 | 11.438095092773438 | 304813.3349836667
2.0999999999999996 | 60 | 0 | 11.438095092773438 | 304813.35165741673
1.8 | 60 | 0 | 11.438095092773438 | 304813.36833116674
1.8 | 60 | 0 | 11.438095092773438 | 304813.38500491675
1.8 | 60 | 0 | 11.438095092773438 | 304813.4016786667
1.8 | 60 | 0 | 11.438095092773438 | 304813.4183524167
1.8 | 60 | 0 | 11.438095092773438 | 304813.4350261667
1.8 | 60 | 0 | 11.438095092773438 | 304813.45169991674
1.8 | 60 | 0 | 11.438095092773438 | 304813.46837366675
1.7 | 60 | 0 | 11.438095092773438 | 304813.48504741676
1.7 | 60 | 0 | 11.438095092773438 | 304813.5017211667
1.7 | 60 | 0 | 11.438095092773438 | 304813.5183949167
1.7 | 60 | 0 | 11.438095092773438 | 304813.53506866674
1.7 | 60 | 0 | 11.438095092773438 | 304813.55174241675
1.7 | 60 | 0 | 11.438095092773438 | 304813.56841616676
1.7 | 60 | 0 | 11.438095092773438 | 304813.5850899167
1.7 | 60 | 0 | 11.438095092773438 | 304813.6017636667
1.6 | 60 | 0 | 11.438095092773438 | 304813.61843741674
1.6 | 60 | 0 | 11.438095092773438 | 304813.63511116675
1.6 | 60 | 0 | 11.438095092773438 | 304813.65178491676
1.6 | 60 | 0 | 11.438095092773438 | 304813.6684586667
1.6 | 60 | 0 | 11.438095092773438 | 304813.6851324167
1.6 | 60 | 0 | 11.438095092773438 | 304813.70180616673
1.6 | 60 | 0 | 11.438095092773438 | 304813.71847991674
1.6 | 60 | 0 | 11.438095092773438 | 304813.73515366676
1.6 | 60 | 0 | 11.438095092773438 | 304813.7518274167
1.6 | 60 | 0 | 11.438095092773438 | 304813.7685011667
