
--- ITERATION 0 ---

CPU | Memory (MB) | Timestamp
---
37.3 | 65.87557220458984 | 1011335.9400987086
37.3 | 65.87557220458984 | 1011335.9567622503
37.3 | 65.87557220458984 | 1011335.9734257918
37.3 | 65.87557220458984 | 1011335.9900893335
37.3 | 65.87557220458984 | 1011336.0067528752
23.599999999999998 | 65.87557220458984 | 1011336.0234164168
23.599999999999998 | 65.87557220458984 | 1011336.0400799585
23.599999999999998 | 65.87557220458984 | 1011336.0567435002
23.599999999999998 | 65.87557220458984 | 1011336.0734070418
23.599999999999998 | 65.87557220458984 | 1011336.0900705835
23.599999999999998 | 65.87557220458984 | 1011336.1067341252
23.599999999999998 | 65.87557220458984 | 1011336.1233976668
23.599999999999998 | 65.87557220458984 | 1011336.1400612085
14.899999999999999 | 65.87557220458984 | 1011336.1567247502
14.899999999999999 | 65.87557220458984 | 1011336.1733882918
14.899999999999999 | 65.87557220458984 | 1011336.1900518335
14.899999999999999 | 65.87557220458984 | 1011336.2067153752
14.899999999999999 | 65.87557220458984 | 1011336.2233789169
14.899999999999999 | 65.87557220458984 | 1011336.2400424585
14.899999999999999 | 65.87557220458984 | 1011336.2567060002
9.8 | 65.87557220458984 | 1011336.2733695419
9.8 | 65.87557220458984 | 1011336.2900330835
9.8 | 65.87557220458984 | 1011336.3066966252
9.8 | 65.87557220458984 | 1011336.3233601669
9.8 | 70.78182220458984 | 1011336.3400237085
9.8 | 70.78182220458984 | 1011336.3566872502
9.8 | 70.78182220458984 | 1011336.3733507919
9.8 | 70.78182220458984 | 1011336.3900143335
24.500000000000004 | 70.78182220458984 | 1011336.4066778752
24.500000000000004 | 70.78182220458984 | 1011336.4233414169
24.500000000000004 | 70.78182220458984 | 1011336.4400049585
24.500000000000004 | 72.64119720458984 | 1011336.4566685002
24.500000000000004 | 73.06307220458984 | 1011336.4733320419
24.500000000000004 | 73.10994720458984 | 1011336.4899955835
24.500000000000004 | 73.10994720458984 | 1011336.5066591252
38.699999999999996 | 73.10994720458984 | 1011336.5233226669
38.699999999999996 | 73.10994720458984 | 1011336.5399862085
38.699999999999996 | 73.10994720458984 | 1011336.5566497502
Execution time: 0.612

--- ITERATION 1 ---
40.4 | 80.76626586914062 | 1011337.2065278753
40.4 | 80.76626586914062 | 1011337.2231914169
40.4 | 80.76626586914062 | 1011337.2398549586
40.4 | 80.76626586914062 | 1011337.2565185003
40.4 | 80.76626586914062 | 1011337.273182042
26.5 | 80.76626586914062 | 1011337.2898455836
26.5 | 80.76626586914062 | 1011337.3065091253
26.5 | 80.76626586914062 | 1011337.3231726668
26.5 | 80.76626586914062 | 1011337.3398362085
26.5 | 80.76626586914062 | 1011337.3564997502
26.5 | 80.76626586914062 | 1011337.3731632918
26.5 | 80.76626586914062 | 1011337.3898268335
16.700000000000003 | 80.76626586914062 | 1011337.4064903752
16.700000000000003 | 80.76626586914062 | 1011337.4231539168
16.700000000000003 | 80.76626586914062 | 1011337.4398174585
16.700000000000003 | 80.76626586914062 | 1011337.4564810002
16.700000000000003 | 80.76626586914062 | 1011337.4731445418
16.700000000000003 | 80.76626586914062 | 1011337.4898080835
16.700000000000003 | 80.76626586914062 | 1011337.5064716252
16.700000000000003 | 80.76626586914062 | 1011337.5231351668
10.8 | 85.79751586914062 | 1011337.5397987085
10.8 | 85.79751586914062 | 1011337.5564622502
10.8 | 85.79751586914062 | 1011337.5731257919
10.8 | 85.79751586914062 | 1011337.5897893335
10.8 | 85.79751586914062 | 1011337.6064528752
10.8 | 85.79751586914062 | 1011337.6231164169
10.8 | 87.54751586914062 | 1011337.6397799585
45.6 | 87.96939086914062 | 1011337.6564435002
45.6 | 88.14126586914062 | 1011337.6731070419
45.6 | 88.14126586914062 | 1011337.6897705835
45.6 | 88.14126586914062 | 1011337.7064341252
45.6 | 88.14126586914062 | 1011337.7230976669
45.6 | 88.14126586914062 | 1011337.7397612085
Execution time: 0.621

--- ITERATION 2 ---
36.300000000000004 | 95.64126586914062 | 1011338.3729757919
36.300000000000004 | 95.64126586914062 | 1011338.3896393336
23.7 | 95.64126586914062 | 1011338.4063028753
23.7 | 95.64126586914062 | 1011338.4229664169
23.7 | 95.64126586914062 | 1011338.4396299586
23.7 | 95.64126586914062 | 1011338.4562935003
23.7 | 95.64126586914062 | 1011338.4729570419
23.7 | 95.64126586914062 | 1011338.4896205836
23.7 | 95.64126586914062 | 1011338.5062841253
23.7 | 95.64126586914062 | 1011338.5229476669
15.000000000000002 | 95.64126586914062 | 1011338.5396112086
15.000000000000002 | 95.64126586914062 | 1011338.5562747503
15.000000000000002 | 95.64126586914062 | 1011338.5729382919
15.000000000000002 | 95.64126586914062 | 1011338.5896018336
15.000000000000002 | 95.64126586914062 | 1011338.6062653753
15.000000000000002 | 95.64126586914062 | 1011338.622928917
15.000000000000002 | 95.64126586914062 | 1011338.6395924586
9.6 | 95.64126586914062 | 1011338.6562560003
9.6 | 95.64126586914062 | 1011338.672919542
9.6 | 95.64126586914062 | 1011338.6895830835
9.6 | 95.65689086914062 | 1011338.7062466252
9.6 | 95.65689086914062 | 1011338.7229101668
9.6 | 100.71939086914062 | 1011338.7395737085
9.6 | 100.71939086914062 | 1011338.7562372502
9.6 | 100.71939086914062 | 1011338.7729007918
24.900000000000002 | 100.71939086914062 | 1011338.7895643335
24.900000000000002 | 100.71939086914062 | 1011338.8062278752
24.900000000000002 | 100.71939086914062 | 1011338.8228914168
24.900000000000002 | 102.59439086914062 | 1011338.8395549585
24.900000000000002 | 103.01626586914062 | 1011338.8562185002
