
--- ITERATION 0 ---

CPU | Memory (MB) | Timestamp
---
39.2 | 1252.5482711791992 | 1002915.9183295836
39.2 | 1255.3138961791992 | 1002915.9350159585
39.2 | 1255.3138961791992 | 1002915.9517023335
39.2 | 1255.3138961791992 | 1002915.9683887085
39.2 | 1255.3138961791992 | 1002915.9850750836
39.2 | 1255.3138961791992 | 1002916.0017614586
39.2 | 1255.3138961791992 | 1002916.0184478336
39.2 | 1255.3138961791992 | 1002916.0351342085
28.000000000000004 | 1255.3138961791992 | 1002916.0518205835
28.000000000000004 | 1255.3138961791992 | 1002916.0685069585
28.000000000000004 | 1255.3138961791992 | 1002916.0851933336
28.000000000000004 | 1255.3138961791992 | 1002916.1018797086
28.000000000000004 | 1255.3138961791992 | 1002916.1185660836
28.000000000000004 | 1255.3138961791992 | 1002916.1352524585
28.000000000000004 | 1255.3138961791992 | 1002916.1519388335
28.000000000000004 | 1255.3138961791992 | 1002916.1686252085
32.0 | 1255.3138961791992 | 1002916.1853115836
32.0 | 1255.3138961791992 | 1002916.2019979586
32.0 | 1255.3138961791992 | 1002916.2186843336
32.0 | 1255.3138961791992 | 1002916.2353707085
32.0 | 1255.3138961791992 | 1002916.2520570835
32.0 | 1255.3138961791992 | 1002916.2687434586
32.0 | 1255.3138961791992 | 1002916.2854298336
22.5 | 1255.3138961791992 | 1002916.3002757085
22.5 | 1255.3138961791992 | 1002916.3169514169
22.5 | 1255.3138961791992 | 1002916.3336271252
22.5 | 1255.3138961791992 | 1002916.3503028336
22.5 | 1255.3138961791992 | 1002916.3669785418
22.5 | 1255.3138961791992 | 1002916.3836542502
22.5 | 1255.3138961791992 | 1002916.4003299585
22.5 | 1255.3138961791992 | 1002916.4170056669
Execution time: 0.635

--- ITERATION 1 ---
18.200000000000003 | 1375.2515106201172 | 1002917.1840882503
18.200000000000003 | 1428.2515563964844 | 1002917.2007639585
18.200000000000003 | 1444.8765563964844 | 1002917.2174396669
18.200000000000003 | 1450.5484313964844 | 1002917.2341153752
18.200000000000003 | 1450.5484313964844 | 1002917.2507910836
18.200000000000003 | 1450.5484313964844 | 1002917.2674667919
18.200000000000003 | 1450.5484313964844 | 1002917.2841425003
36.5 | 1450.5484313964844 | 1002917.3008182086
36.5 | 1450.5484313964844 | 1002917.3174939168
36.5 | 1450.5953063964844 | 1002917.3341696252
36.5 | 1450.5484313964844 | 1002917.3508453335
36.5 | 1450.5484313964844 | 1002917.3675210419
36.5 | 1450.5484313964844 | 1002917.3841967502
36.5 | 1450.5484313964844 | 1002917.4008724586
36.5 | 1450.5484313964844 | 1002917.4175481669
26.1 | 1450.5484313964844 | 1002917.4342238752
26.1 | 1450.5484313964844 | 1002917.4508995835
26.1 | 1450.5484313964844 | 1002917.4675752919
Execution time: 0.218

--- ITERATION 2 ---
25.400000000000002 | 1642.970443725586 | 1002917.7177109169
25.400000000000002 | 1650.8298416137695 | 1002917.7343866252
25.400000000000002 | 1650.9235916137695 | 1002917.7510623336
25.400000000000002 | 1650.9079666137695 | 1002917.7677380419
25.400000000000002 | 1650.9548416137695 | 1002917.7844137502
32.9 | 1650.9704666137695 | 1002917.8010894585
32.9 | 1650.9860916137695 | 1002917.8177651669
45.800000000000004 | 250.2351531982422 | 1002917.9605415002
45.800000000000004 | 250.2351531982422 | 1002917.9845222502
45.800000000000004 | 250.2351531982422 | 1002918.0011979586
45.800000000000004 | 250.2351531982422 | 1002918.0178736668
45.800000000000004 | 250.2351531982422 | 1002918.0345493752
40.5 | 250.2351531982422 | 1002918.0512250835
40.5 | 250.2351531982422 | 1002918.0679007919
40.5 | 250.2351531982422 | 1002918.0845765002
40.5 | 250.2351531982422 | 1002918.1012522086
40.5 | 250.2351531982422 | 1002918.1179279169
40.5 | 250.2351531982422 | 1002918.1346036252
40.5 | 250.2351531982422 | 1002918.1512793335
40.5 | 250.2351531982422 | 1002918.1679550419
25.4 | 250.2351531982422 | 1002918.1846307502
Execution time: 0.403

--- ITERATION 3 ---
20.6 | 353.54772186279297 | 1002918.6348748752
20.6 | 446.31341552734375 | 1002918.6515505835
20.6 | 450.43841552734375 | 1002918.6682262919
32.599999999999994 | 450.43841552734375 | 1002918.6849020002
32.599999999999994 | 450.43841552734375 | 1002918.7015777086
32.599999999999994 | 450.31341552734375 | 1002918.7182534169
32.599999999999994 | 450.31341552734375 | 1002918.7349291252
32.599999999999994 | 450.31341552734375 | 1002918.7516048335
32.599999999999994 | 450.31341552734375 | 1002918.7682805419
32.599999999999994 | 450.31341552734375 | 1002918.7849562502
Execution time: 0.247

--- ITERATION 4 ---
25.700000000000003 | 597.8447799682617 | 1002919.1684975419
29.600000000000005 | 650.4229278564453 | 1002919.1851732503
29.600000000000005 | 650.4229278564453 | 1002919.2018489585
29.600000000000005 | 650.4229278564453 | 1002919.2185246669
29.600000000000005 | 650.4229278564453 | 1002919.2352003752
29.600000000000005 | 650.4229278564453 | 1002919.2518760836
29.600000000000005 | 650.4229278564453 | 1002919.2685517919
29.600000000000005 | 650.4229278564453 | 1002919.2852275003
27.400000000000006 | 650.4229278564453 | 1002919.3019032086
27.400000000000006 | 650.4229278564453 | 1002919.3185789168
27.400000000000006 | 650.4229278564453 | 1002919.3352546252
27.400000000000006 | 650.4229278564453 | 1002919.3519303335
27.400000000000006 | 650.4229278564453 | 1002919.3686060419
27.400000000000006 | 650.4229278564453 | 1002919.3852817502
27.400000000000006 | 650.4229278564453 | 1002919.4019574586
27.400000000000006 | 650.4229278564453 | 1002919.4186331669
